InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,8,-1.0,3346,66617,4064,19.903,1.214,-17.474999999999998,70,-1,9,-773
0,0.05,7,-1.0,3346,66619,4568,19.904,1.365,-17.174,70,-1,9,-844
0,0.05,6,-1.0,3346,66621,4998,19.905,1.493,-16.919,70,-1,9,-796
0,0.05,5,-1.0,3346,66623,5236,19.905,1.564,-16.777,70,-1,9,-425
0,0.05,9,-1.0,2105,42292,2084,20.082,0.99,-18.102,45,-1,9,-373
0,0.05,8,-1.0,2105,42294,2376,20.083,1.128,-17.826999999999998,45,-1,9,-429
0,0.05,7,-1.0,2105,42296,2654,20.084,1.26,-17.564,45,-1,9,-461
0,0.05,6,-1.0,2105,42298,2934,20.085,1.393,-17.299,45,-1,9,-456
0,0.05,5,-1.0,2105,42300,3174,20.085,1.507,-17.071,45,-1,9,-339
0,0.05,9,-1.0,920,18806,876,20.419,0.951,-18.517,20,-1,9,-142
0,0.05,8,-1.0,920,18808,1030,20.421,1.118,-18.185,20,-1,9,-195
0,0.05,7,-1.0,920,18810,1160,20.423,1.26,-17.903,20,-1,9,-210
0,0.05,6,-1.0,920,18812,1252,20.426,1.359,-17.708,20,-1,9,-194
0,0.05,5,-1.0,920,18814,1350,20.428,1.466,-17.496000000000002,20,-1,9,-140
0,0.05,9,-1.0,4497,89284,4706,19.85,1.046,-17.758000000000003,95,-1,8,-949
0,0.05,8,-1.0,4497,89286,5422,19.85,1.205,-17.44,95,-1,8,-1081
0,0.05,7,-1.0,4497,89288,6032,19.851,1.341,-17.169,95,-1,8,-1137
0,0.05,6,-1.0,4497,89290,6566,19.851,1.46,-16.930999999999997,95,-1,8,-1080
0,0.05,5,-1.0,4497,89292,6964,19.851,1.548,-16.755,95,-1,8,-659
0,0.05,9,-1.0,3356,66144,3508,19.703,1.045,-17.613,70,-1,8,-663
0,0.05,8,-1.0,3356,66146,4010,19.704,1.195,-17.314,70,-1,8,-789
0,0.05,7,-1.0,3356,66148,4496,19.704,1.339,-17.026,70,-1,8,-855
0,0.05,6,-1.0,3356,66150,4962,19.705,1.478,-16.749,70,-1,8,-837
0,0.05,5,-1.0,3356,66152,5286,19.706,1.575,-16.556,70,-1,8,-525
0,0.05,9,-1.0,2123,42289,2076,19.91,0.977,-17.956,45,-1,8,-357
0,0.05,8,-1.0,2123,42291,2402,19.911,1.131,-17.649,45,-1,8,-438
0,0.05,7,-1.0,2123,42293,2716,19.912,1.279,-17.354,45,-1,8,-482
0,0.05,6,-1.0,2123,42295,3022,19.913,1.423,-17.067,45,-1,8,-479
0,0.05,5,-1.0,2123,42297,3164,19.914,1.49,-16.934,45,-1,8,-264
0,0.05,9,-1.0,927,18485,908,19.919,0.978,-17.963,20,-1,8,-151
0,0.05,8,-1.0,927,18487,1042,19.921,1.123,-17.675,20,-1,8,-183
0,0.05,7,-1.0,927,18489,1198,19.923,1.291,-17.340999999999998,20,-1,8,-206
0,0.05,6,-1.0,927,18491,1344,19.926,1.448,-17.029999999999998,20,-1,8,-219
0,0.05,5,-1.0,927,18493,1438,19.928,1.55,-16.828,20,-1,8,-126
0,0.05,9,-1.0,4466,90203,4632,20.193,1.037,-18.119,95,-1,7,-927
0,0.05,8,-1.0,4466,90205,5360,20.194,1.2,-17.794,95,-1,7,-1087
0,0.05,7,-1.0,4466,90207,5942,20.194,1.33,-17.534,95,-1,7,-1124
0,0.05,6,-1.0,4466,90209,6554,20.195,1.467,-17.261,95,-1,7,-1085
0,0.05,5,-1.0,4466,90211,6996,20.195,1.566,-17.063,95,-1,7,-625
0,0.05,9,-1.0,3269,66218,3320,20.25,1.015,-18.22,70,-1,7,-613
0,0.05,8,-1.0,3269,66220,3788,20.251,1.158,-17.935000000000002,70,-1,7,-707
0,0.05,7,-1.0,3269,66222,4290,20.251,1.312,-17.627000000000002,70,-1,7,-794
0,0.05,6,-1.0,3269,66224,4754,20.252,1.454,-17.343999999999998,70,-1,7,-822
0,0.05,5,-1.0,3269,66226,5032,20.253,1.539,-17.175,70,-1,7,-474
0,0.05,9,-1.0,2174,42906,2254,19.727,1.036,-17.655,45,-1,7,-423
0,0.05,8,-1.0,2174,42908,2586,19.728,1.189,-17.35,45,-1,7,-483
0,0.05,7,-1.0,2174,42910,2916,19.729,1.341,-17.047,45,-1,7,-518
0,0.05,6,-1.0,2174,42912,3198,19.73,1.47,-16.79,45,-1,7,-516
0,0.05,5,-1.0,2174,42914,3370,19.731,1.549,-16.633000000000003,45,-1,7,-286
0,0.05,9,-1.0,962,19024,922,19.755,0.957,-17.840999999999998,20,-1,7,-161
0,0.05,8,-1.0,962,19026,1068,19.757,1.109,-17.539,20,-1,7,-196
0,0.05,7,-1.0,962,19028,1220,19.759,1.267,-17.225,20,-1,7,-217
0,0.05,6,-1.0,962,19030,1368,19.761,1.421,-16.919,20,-1,7,-231
0,0.05,5,-1.0,962,19032,1420,19.763,1.475,-16.813000000000002,20,-1,7,-126
0,0.05,9,-1.0,4535,89916,4836,19.823,1.066,-17.691,95,-1,6,-954
0,0.05,8,-1.0,4535,89918,5430,19.823,1.197,-17.429000000000002,95,-1,6,-1052
0,0.05,7,-1.0,4535,89920,6088,19.824,1.342,-17.14,95,-1,6,-1140
0,0.05,6,-1.0,4535,89922,6656,19.824,1.467,-16.89,95,-1,6,-1176
0,0.05,5,-1.0,4535,89924,7076,19.825,1.56,-16.705,95,-1,6,-699
0,0.05,9,-1.0,3280,66016,3434,20.121,1.047,-18.026999999999997,70,-1,6,-630
0,0.05,8,-1.0,3280,66018,3934,20.121,1.199,-17.723,70,-1,6,-729
0,0.05,7,-1.0,3280,66020,4416,20.122,1.346,-17.43,70,-1,6,-810
0,0.05,6,-1.0,3280,66022,4834,20.123,1.473,-17.177,70,-1,6,-791
0,0.05,5,-1.0,3280,66024,5098,20.123,1.554,-17.015,70,-1,6,-468
0,0.05,9,-1.0,2071,42387,2028,20.457,0.979,-18.499000000000002,45,-1,6,-332
0,0.05,8,-1.0,2071,42389,2352,20.458,1.135,-18.188,45,-1,6,-405
0,0.05,7,-1.0,2071,42391,2700,20.459,1.303,-17.853,45,-1,6,-471
0,0.05,6,-1.0,2071,42393,3014,20.46,1.455,-17.55,45,-1,6,-477
0,0.05,5,-1.0,2071,42395,3184,20.461,1.537,-17.387,45,-1,6,-265
0,0.05,9,-1.0,1024,18933,992,18.471,0.968,-16.535,20,-1,6,-164
0,0.05,8,-1.0,1024,18935,1120,18.473,1.093,-16.287,20,-1,6,-200
0,0.05,7,-1.0,1024,18937,1310,18.475,1.278,-15.919,20,-1,6,-250
0,0.05,6,-1.0,1024,18939,1484,18.477,1.448,-15.581,20,-1,6,-255
0,0.05,5,-1.0,1024,18941,1548,18.479,1.51,-15.459,20,-1,6,-155
0,0.05,9,-1.0,4493,89772,4768,19.976,1.061,-17.854,95,-1,5,-954
0,0.05,8,-1.0,4493,89774,5524,19.976,1.229,-17.518,95,-1,5,-1113
0,0.05,7,-1.0,4493,89776,6136,19.977,1.365,-17.247,95,-1,5,-1167
0,0.05,6,-1.0,4493,89778,6734,19.977,1.498,-16.981,95,-1,5,-1141
0,0.05,5,-1.0,4493,89780,7228,19.978,1.608,-16.762,95,-1,5,-699
0,0.05,9,-1.0,3261,66527,3394,20.395,1.04,-18.314999999999998,70,-1,5,-644
0,0.05,8,-1.0,3261,66529,3888,20.395,1.192,-18.011,70,-1,5,-709
0,0.05,7,-1.0,3261,66531,4402,20.396,1.349,-17.698,70,-1,5,-791
0,0.05,6,-1.0,3261,66533,4848,20.396,1.486,-17.424,70,-1,5,-776
0,0.05,5,-1.0,3261,66535,5194,20.397,1.592,-17.212999999999997,70,-1,5,-426
0,0.05,9,-1.0,2109,42544,2190,20.163,1.038,-18.087,45,-1,5,-422
0,0.05,8,-1.0,2109,42546,2544,20.164,1.206,-17.752000000000002,45,-1,5,-492
0,0.05,7,-1.0,2109,42548,2840,20.165,1.346,-17.473,45,-1,5,-527
0,0.05,6,-1.0,2109,42550,3150,20.166,1.493,-17.18,45,-1,5,-519
0,0.05,5,-1.0,2109,42552,3340,20.167,1.583,-17.001,45,-1,5,-270
0,0.05,9,-1.0,969,18754,902,19.334,0.93,-17.474,20,-1,5,-149
0,0.05,8,-1.0,969,18756,1060,19.336,1.093,-17.15,20,-1,5,-178
0,0.05,7,-1.0,969,18758,1192,19.338,1.229,-16.880000000000003,20,-1,5,-204
0,0.05,6,-1.0,969,18760,1352,19.34,1.394,-16.552,20,-1,5,-212
0,0.05,5,-1.0,969,18762,1458,19.342,1.503,-16.336,20,-1,5,-133
0,0.05,9,-1.0,4430,89838,4718,20.275,1.065,-18.145,95,-1,4,-949
0,0.05,8,-1.0,4430,89840,5328,20.275,1.202,-17.871,95,-1,4,-1058
0,0.05,7,-1.0,4430,89842,5968,20.276,1.347,-17.582,95,-1,4,-1120
0,0.05,6,-1.0,4430,89844,6578,20.276,1.485,-17.306,95,-1,4,-1109
0,0.05,5,-1.0,4430,89846,7032,20.277,1.587,-17.103,95,-1,4,-633
0,0.05,9,-1.0,3411,66978,3422,19.63,1.003,-17.624,70,-1,4,-662
0,0.05,8,-1.0,3411,66980,3916,19.631,1.148,-17.335,70,-1,4,-758
0,0.05,7,-1.0,3411,66982,4442,19.631,1.302,-17.027,70,-1,4,-835
0,0.05,6,-1.0,3411,66984,4942,19.632,1.448,-16.736,70,-1,4,-834
0,0.05,5,-1.0,3411,66986,5262,19.632,1.542,-16.548000000000002,70,-1,4,-512
0,0.05,9,-1.0,2114,42335,2024,20.017,0.957,-18.102999999999998,45,-1,4,-364
0,0.05,8,-1.0,2114,42337,2354,20.017,1.113,-17.791,45,-1,4,-417
0,0.05,7,-1.0,2114,42339,2694,20.018,1.274,-17.47,45,-1,4,-487
0,0.05,6,-1.0,2114,42341,3016,20.019,1.426,-17.166999999999998,45,-1,4,-514
0,0.05,5,-1.0,2114,42343,3248,20.02,1.536,-16.948,45,-1,4,-302
0,0.05,9,-1.0,1003,19335,926,19.258,0.922,-17.413999999999998,20,-1,4,-162
0,0.05,8,-1.0,1003,19337,1092,19.26,1.088,-17.084000000000003,20,-1,4,-201
0,0.05,7,-1.0,1003,19339,1262,19.262,1.257,-16.748,20,-1,4,-245
0,0.05,6,-1.0,1003,19341,1434,19.264,1.428,-16.408,20,-1,4,-262
0,0.05,5,-1.0,1003,19343,1556,19.266,1.55,-16.165999999999997,20,-1,4,-152
0,0.05,9,-1.0,4500,90456,4720,20.097,1.049,-17.999000000000002,95,-1,3,-1025
0,0.05,8,-1.0,4500,90458,5430,20.097,1.206,-17.685000000000002,95,-1,3,-1139
0,0.05,7,-1.0,4500,90460,6132,20.098,1.362,-17.374,95,-1,3,-1225
0,0.05,6,-1.0,4500,90462,6738,20.098,1.497,-17.104,95,-1,3,-1195
0,0.05,5,-1.0,4500,90464,7184,20.099,1.596,-16.907,95,-1,3,-589
0,0.05,9,-1.0,3394,66714,3406,19.651,1.003,-17.645,70,-1,3,-646
0,0.05,8,-1.0,3394,66716,3988,19.651,1.175,-17.301,70,-1,3,-789
0,0.05,7,-1.0,3394,66718,4470,19.652,1.317,-17.018,70,-1,3,-817
0,0.05,6,-1.0,3394,66720,4988,19.652,1.469,-16.714000000000002,70,-1,3,-825
0,0.05,5,-1.0,3394,66722,5330,19.653,1.57,-16.512999999999998,70,-1,3,-395
0,0.05,9,-1.0,2082,42761,2056,20.529,0.987,-18.555,45,-1,3,-391
0,0.05,8,-1.0,2082,42763,2380,20.53,1.143,-18.244,45,-1,3,-457
0,0.05,7,-1.0,2082,42765,2702,20.53,1.297,-17.936,45,-1,3,-501
0,0.05,6,-1.0,2082,42767,3014,20.531,1.447,-17.637,45,-1,3,-499
0,0.05,5,-1.0,2082,42769,3232,20.532,1.552,-17.428,45,-1,3,-204
0,0.05,9,-1.0,947,18694,864,19.719,0.911,-17.897000000000002,20,-1,3,-160
0,0.05,8,-1.0,947,18696,1012,19.722,1.068,-17.586000000000002,20,-1,3,-192
0,0.05,7,-1.0,947,18698,1196,19.724,1.262,-17.2,20,-1,3,-227
0,0.05,6,-1.0,947,18700,1360,19.726,1.435,-16.855999999999998,20,-1,3,-234
0,0.05,5,-1.0,947,18702,1460,19.728,1.54,-16.648000000000003,20,-1,3,-98
0,0.05,9,-1.0,4589,89871,4912,19.58,1.07,-17.439999999999998,95,-1,2,-1094
0,0.05,8,-1.0,4589,89873,5580,19.58,1.216,-17.148,95,-1,2,-1197
0,0.05,7,-1.0,4589,89875,6212,19.581,1.353,-16.875,95,-1,2,-1271
0,0.05,6,-1.0,4589,89877,6812,19.581,1.484,-16.613,95,-1,2,-1243
0,0.05,5,-1.0,4589,89879,7314,19.581,1.593,-16.395,95,-1,2,-361
0,0.05,9,-1.0,3290,66551,3286,20.222,0.998,-18.226000000000003,70,-1,2,-685
0,0.05,8,-1.0,3290,66553,3784,20.223,1.15,-17.923,70,-1,2,-775
0,0.05,7,-1.0,3290,66555,4258,20.223,1.294,-17.634999999999998,70,-1,2,-794
0,0.05,6,-1.0,3290,66557,4722,20.224,1.435,-17.354,70,-1,2,-775
0,0.05,5,-1.0,3290,66559,5064,20.225,1.539,-17.147000000000002,70,-1,2,-210
0,0.05,9,-1.0,2164,43041,2016,19.88,0.931,-18.018,45,-1,2,-409
0,0.05,8,-1.0,2164,43043,2368,19.881,1.094,-17.693,45,-1,2,-470
0,0.05,7,-1.0,2164,43045,2664,19.882,1.23,-17.422,45,-1,2,-492
0,0.05,6,-1.0,2164,43047,2980,19.883,1.376,-17.131,45,-1,2,-451
0,0.05,5,-1.0,2164,43049,3262,19.884,1.507,-16.87,45,-1,2,-55
0,0.05,9,-1.0,936,18853,846,20.121,0.903,-18.314999999999998,20,-1,2,-166
0,0.05,8,-1.0,936,18855,986,20.123,1.052,-18.019000000000002,20,-1,2,-195
0,0.05,7,-1.0,936,18857,1108,20.125,1.182,-17.761,20,-1,2,-199
0,0.05,6,-1.0,936,18859,1258,20.127,1.343,-17.441,20,-1,2,-211
0,0.05,5,-1.0,936,18861,1422,20.129,1.518,-17.093,20,-1,2,-66
0,0.05,9,-1.0,4472,90438,4666,20.219,1.043,-18.133000000000003,95,-1,1,-1088
0,0.05,8,-1.0,4472,90440,5270,20.219,1.178,-17.863,95,-1,1,-1149
0,0.05,7,-1.0,4472,90442,5914,20.22,1.322,-17.576,95,-1,1,-1224
0,0.05,6,-1.0,4472,90444,6566,20.22,1.468,-17.284,95,-1,1,-1151
0,0.05,5,-1.0,4472,90446,7096,20.22,1.586,-17.048,95,-1,1,120
0,0.05,9,-1.0,3356,66733,3146,19.879,0.937,-18.005000000000003,70,-1,1,-766
0,0.05,8,-1.0,3356,66735,3596,19.879,1.071,-17.737000000000002,70,-1,1,-830
0,0.05,7,-1.0,3356,66737,4094,19.88,1.22,-17.439999999999998,70,-1,1,-906
0,0.05,6,-1.0,3356,66739,4588,19.881,1.367,-17.147,70,-1,1,-838
0,0.05,5,-1.0,3356,66741,5014,19.881,1.494,-16.893,70,-1,1,115
0,0.05,9,-1.0,2078,42933,1854,20.651,0.892,-18.867,45,-1,1,-408
0,0.05,8,-1.0,2078,42935,2150,20.652,1.034,-18.584,45,-1,1,-499
0,0.05,7,-1.0,2078,42937,2468,20.653,1.187,-18.279,45,-1,1,-508
0,0.05,6,-1.0,2078,42939,2786,20.654,1.34,-17.974,45,-1,1,-503
0,0.05,5,-1.0,2078,42941,3046,20.655,1.465,-17.725,45,-1,1,89
0,0.05,9,-1.0,950,18469,738,19.421,0.776,-17.869,20,-1,1,-195
0,0.05,8,-1.0,950,18471,878,19.423,0.923,-17.576999999999998,20,-1,1,-202
0,0.05,7,-1.0,950,18473,1038,19.425,1.091,-17.243000000000002,20,-1,1,-248
0,0.05,6,-1.0,950,18475,1182,19.427,1.243,-16.941,20,-1,1,-235
0,0.05,5,-1.0,950,18477,1336,19.429,1.405,-16.619,20,-1,1,11
0,0.05,9,-1.0,4547,90370,4570,19.87,1.005,-17.86,95,-1,0,-1091
0,0.05,8,-1.0,4547,90372,5142,19.871,1.131,-17.608999999999998,95,-1,0,-1223
0,0.05,7,-1.0,4547,90374,5768,19.871,1.268,-17.334999999999997,95,-1,0,-1254
0,0.05,6,-1.0,4547,90376,6412,19.872,1.41,-17.052,95,-1,0,-1039
0,0.05,5,-1.0,4547,90378,6958,19.872,1.53,-16.812,95,-1,0,1760
0,0.05,9,-1.0,3327,66784,2864,20.067,0.861,-18.345,70,-1,0,-746
0,0.05,8,-1.0,3327,66786,3264,20.068,0.981,-18.106,70,-1,0,-845
0,0.05,7,-1.0,3327,66788,3698,20.069,1.111,-17.846999999999998,70,-1,0,-854
0,0.05,6,-1.0,3327,66790,4204,20.069,1.263,-17.543,70,-1,0,-593
0,0.05,5,-1.0,3327,66792,4640,20.07,1.394,-17.282,70,-1,0,1759
0,0.05,9,-1.0,2126,42165,1622,19.824,0.763,-18.298000000000002,45,-1,0,-686
0,0.05,8,-1.0,2126,42167,1856,19.825,0.873,-18.079,45,-1,0,-746
0,0.05,7,-1.0,2126,42169,2116,19.826,0.995,-17.836000000000002,45,-1,0,-755
0,0.05,6,-1.0,2126,42171,2380,19.827,1.119,-17.589000000000002,45,-1,0,-580
0,0.05,5,-1.0,2126,42173,2680,19.827,1.26,-17.307000000000002,45,-1,0,1129
0,0.05,9,-1.0,978,19336,700,19.751,0.715,-18.321,20,-1,0,-336
0,0.05,8,-1.0,978,19338,800,19.753,0.817,-18.119,20,-1,0,-383
0,0.05,7,-1.0,978,19340,876,19.755,0.895,-17.965,20,-1,0,-404
0,0.05,6,-1.0,978,19342,982,19.757,1.003,-17.751,20,-1,0,-328
0,0.05,5,-1.0,978,19344,1116,19.759,1.14,-17.479,20,-1,0,704
0,0.05,9,-1.0,4380,89193,4588,20.359,1.047,-18.265,95,-1,9,-859
0,0.05,8,-1.0,4380,89195,5248,20.36,1.198,-17.964,95,-1,9,-990
0,0.05,7,-1.0,4380,89197,5830,20.36,1.331,-17.698,95,-1,9,-1045
0,0.05,6,-1.0,4380,89199,6456,20.36,1.474,-17.412,95,-1,9,-1062
0,0.05,5,-1.0,4380,89201,6928,20.361,1.581,-17.199,95,-1,9,-806
0,0.05,9,-1.0,3442,66458,3472,19.302,1.008,-17.286,70,-1,9,-692
0,0.05,8,-1.0,3442,66460,4032,19.303,1.171,-16.961000000000002,70,-1,9,-797
0,0.05,7,-1.0,3442,66462,4554,19.304,1.323,-16.657999999999998,70,-1,9,-880
0,0.05,6,-1.0,3442,66464,5048,19.304,1.466,-16.372,70,-1,9,-927
0,0.05,5,-1.0,3442,66466,5390,19.305,1.565,-16.175,70,-1,9,-662
0,0.05,9,-1.0,2097,42017,2162,20.027,1.031,-17.965,45,-1,9,-404
0,0.05,8,-1.0,2097,42019,2478,20.028,1.181,-17.665999999999997,45,-1,9,-459
0,0.05,7,-1.0,2097,42021,2722,20.029,1.297,-17.435,45,-1,9,-483
0,0.05,6,-1.0,2097,42023,2988,20.03,1.424,-17.182000000000002,45,-1,9,-484
0,0.05,5,-1.0,2097,42025,3250,20.031,1.549,-16.933,45,-1,9,-377
0,0.05,9,-1.0,953,19221,1036,20.148,1.086,-17.976,20,-1,9,-177
0,0.05,8,-1.0,953,19223,1170,20.15,1.226,-17.698,20,-1,9,-190
0,0.05,7,-1.0,953,19225,1292,20.152,1.354,-17.444000000000003,20,-1,9,-202
0,0.05,6,-1.0,953,19227,1422,20.154,1.491,-17.172,20,-1,9,-211
0,0.05,5,-1.0,953,19229,1504,20.156,1.577,-17.002,20,-1,9,-164
0,0.05,9,-1.0,4410,89386,4610,20.264,1.045,-18.174,95,-1,8,-873
0,0.05,8,-1.0,4410,89388,5264,20.265,1.193,-17.879,95,-1,8,-999
