InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,5,-1.0,3887,3251,6480,0.836,0.39,80,-1,4,0
0,0.05,9,-1.0,2614,880,2389,0.337,0.337,55,-1,4,0
0,0.05,8,-1.0,2614,1036,2865,0.396,0.397,55,-1,4,0
0,0.05,7,-1.0,2614,1202,3318,0.46,0.453,55,-1,4,0
0,0.05,6,-1.0,2614,1399,3764,0.535,0.499,55,-1,4,0
0,0.05,5,-1.0,2614,2207,4341,0.844,0.371,55,-1,4,0
0,0.05,9,-1.0,1384,483,1312,0.349,0.349,30,-1,4,0
0,0.05,8,-1.0,1384,555,1524,0.401,0.401,30,-1,4,0
0,0.05,7,-1.0,1384,632,1738,0.456,0.456,30,-1,4,0
0,0.05,6,-1.0,1384,762,2013,0.55,0.497,30,-1,4,0
0,0.05,5,-1.0,1384,1255,2297,0.906,0.326,30,-1,4,0
0,0.05,9,-1.0,4818,2782,6079,0.577,0.465,105,-1,0,0
0,0.05,8,-1.0,4818,3086,6935,0.64,0.527,105,-1,0,0
0,0.05,7,-1.0,4818,3476,7865,0.721,0.587,105,-1,0,0
0,0.05,6,-1.0,4818,4378,8730,0.908,0.527,105,-1,0,0
0,0.05,5,-1.0,4818,9709,9454,2.015,-0.418,105,-1,0,0
0,0.05,9,-1.0,3804,2034,4139,0.535,0.397,80,-1,0,0
0,0.05,8,-1.0,3804,2236,4785,0.588,0.462,80,-1,0,0
0,0.05,7,-1.0,3804,2547,5492,0.669,0.519,80,-1,0,0
0,0.05,6,-1.0,3804,3321,6187,0.873,0.463,80,-1,0,0
0,0.05,5,-1.0,3804,7774,6823,2.043,-0.53,80,-1,0,0
0,0.05,9,-1.0,2636,1161,2214,0.44,0.335,55,-1,0,0
0,0.05,8,-1.0,2636,1315,2680,0.499,0.389,55,-1,0,0
0,0.05,7,-1.0,2636,1531,3134,0.581,0.426,55,-1,0,0
0,0.05,6,-1.0,2636,2136,3655,0.81,0.359,55,-1,0,0
0,0.05,5,-1.0,2636,5824,4023,2.209,-0.848,55,-1,0,0
0,0.05,9,-1.0,1398,519,972,0.371,0.326,30,-1,0,0
0,0.05,8,-1.0,1398,586,1092,0.419,0.364,30,-1,0,0
0,0.05,7,-1.0,1398,674,1232,0.482,0.403,30,-1,0,0
0,0.05,6,-1.0,1398,1007,1384,0.72,0.279,30,-1,0,0
0,0.05,5,-1.0,1398,3772,1588,2.696,-1.495,30,-1,0,0
0,0.05,9,-1.0,4997,1550,4652,0.31,0.31,105,-1,28,0
0,0.05,8,-1.0,4997,1795,5388,0.359,0.359,105,-1,28,0
0,0.05,7,-1.0,4997,2068,6203,0.414,0.414,105,-1,28,0
0,0.05,6,-1.0,4997,2340,7005,0.468,0.466,105,-1,28,0
0,0.05,5,-1.0,4997,2748,8124,0.55,0.532,105,-1,28,0
0,0.05,9,-1.0,3745,1235,3705,0.33,0.33,80,-1,28,0
0,0.05,8,-1.0,3745,1395,4185,0.372,0.373,80,-1,28,0
0,0.05,7,-1.0,3745,1584,4757,0.423,0.423,80,-1,28,0
0,0.05,6,-1.0,3745,1779,5333,0.475,0.474,80,-1,28,0
0,0.05,5,-1.0,3745,2051,6056,0.548,0.53,80,-1,28,0
0,0.05,9,-1.0,2636,822,2467,0.312,0.312,55,-1,28,0
0,0.05,8,-1.0,2636,942,2827,0.357,0.358,55,-1,28,0
0,0.05,7,-1.0,2636,1071,3215,0.406,0.407,55,-1,28,0
0,0.05,6,-1.0,2636,1223,3663,0.464,0.462,55,-1,28,0
0,0.05,5,-1.0,2636,1463,4295,0.555,0.532,55,-1,28,0
0,0.05,9,-1.0,1406,439,1318,0.312,0.313,30,-1,28,0
0,0.05,8,-1.0,1406,483,1450,0.343,0.344,30,-1,28,0
0,0.05,7,-1.0,1406,553,1660,0.393,0.394,30,-1,28,0
0,0.05,6,-1.0,1406,642,1920,0.456,0.455,30,-1,28,0
0,0.05,5,-1.0,1406,775,2288,0.551,0.534,30,-1,28,0
0,0.05,9,-1.0,4981,1671,4994,0.335,0.336,105,-1,24,0
0,0.05,8,-1.0,4981,1880,5632,0.377,0.378,105,-1,24,0
0,0.05,7,-1.0,4981,2139,6404,0.429,0.43,105,-1,24,0
0,0.05,6,-1.0,4981,2479,7396,0.498,0.496,105,-1,24,0
0,0.05,5,-1.0,4981,2948,8509,0.592,0.557,105,-1,24,0
0,0.05,9,-1.0,3858,1200,3592,0.311,0.311,80,-1,24,0
0,0.05,8,-1.0,3858,1355,4054,0.351,0.351,80,-1,24,0
0,0.05,7,-1.0,3858,1587,4757,0.411,0.412,80,-1,24,0
0,0.05,6,-1.0,3858,1811,5404,0.469,0.466,80,-1,24,0
0,0.05,5,-1.0,3858,2139,6183,0.554,0.522,80,-1,24,0
0,0.05,9,-1.0,2638,861,2577,0.326,0.327,55,-1,24,0
0,0.05,8,-1.0,2638,970,2907,0.368,0.368,55,-1,24,0
0,0.05,7,-1.0,2638,1093,3269,0.414,0.414,55,-1,24,0
0,0.05,6,-1.0,2638,1247,3729,0.473,0.471,55,-1,24,0
0,0.05,5,-1.0,2638,1458,4222,0.552,0.52,55,-1,24,0
0,0.05,9,-1.0,1429,474,1412,0.331,0.332,30,-1,24,0
0,0.05,8,-1.0,1429,522,1557,0.365,0.366,30,-1,24,0
0,0.05,7,-1.0,1429,595,1779,0.416,0.415,30,-1,24,0
0,0.05,6,-1.0,1429,683,2042,0.478,0.477,30,-1,24,0
0,0.05,5,-1.0,1429,793,2311,0.555,0.527,30,-1,24,0
0,0.05,9,-1.0,4950,1614,4823,0.326,0.326,105,-1,20,0
0,0.05,8,-1.0,4950,1852,5531,0.374,0.374,105,-1,20,0
0,0.05,7,-1.0,4950,2115,6316,0.427,0.427,105,-1,20,0
0,0.05,6,-1.0,4950,2432,7220,0.491,0.488,105,-1,20,0
0,0.05,5,-1.0,4950,2907,8157,0.587,0.53,105,-1,20,0
0,0.05,9,-1.0,3866,1239,3689,0.32,0.321,80,-1,20,0
0,0.05,8,-1.0,3866,1400,4182,0.362,0.362,80,-1,20,0
0,0.05,7,-1.0,3866,1616,4826,0.418,0.417,80,-1,20,0
0,0.05,6,-1.0,3866,1880,5586,0.486,0.482,80,-1,20,0
0,0.05,5,-1.0,3866,2296,6397,0.594,0.525,80,-1,20,0
0,0.05,9,-1.0,2686,832,2483,0.31,0.31,55,-1,20,0
0,0.05,8,-1.0,2686,944,2818,0.351,0.352,55,-1,20,0
0,0.05,7,-1.0,2686,1062,3174,0.395,0.396,55,-1,20,0
0,0.05,6,-1.0,2686,1240,3679,0.461,0.456,55,-1,20,0
0,0.05,5,-1.0,2686,1498,4235,0.557,0.507,55,-1,20,0
0,0.05,9,-1.0,1358,470,1398,0.346,0.347,30,-1,20,0
0,0.05,8,-1.0,1358,514,1534,0.378,0.379,30,-1,20,0
0,0.05,7,-1.0,1358,582,1736,0.428,0.429,30,-1,20,0
0,0.05,6,-1.0,1358,668,1992,0.492,0.489,30,-1,20,0
0,0.05,5,-1.0,1358,826,2322,0.608,0.544,30,-1,20,0
0,0.05,9,-1.0,4963,1651,4899,0.333,0.333,105,-1,16,0
0,0.05,8,-1.0,4963,1843,5492,0.371,0.371,105,-1,16,0
0,0.05,7,-1.0,4963,2101,6243,0.423,0.423,105,-1,16,0
0,0.05,6,-1.0,4963,2415,7094,0.487,0.48,105,-1,16,0
0,0.05,5,-1.0,4963,3034,8267,0.611,0.532,105,-1,16,0
0,0.05,9,-1.0,3748,1252,3716,0.334,0.334,80,-1,16,0
0,0.05,8,-1.0,3748,1404,4170,0.374,0.375,80,-1,16,0
0,0.05,7,-1.0,3748,1620,4817,0.432,0.432,80,-1,16,0
0,0.05,6,-1.0,3748,1879,5545,0.501,0.496,80,-1,16,0
0,0.05,5,-1.0,3748,2316,6434,0.618,0.551,80,-1,16,0
0,0.05,9,-1.0,2647,841,2496,0.318,0.318,55,-1,16,0
0,0.05,8,-1.0,2647,953,2824,0.36,0.36,55,-1,16,0
0,0.05,7,-1.0,2647,1073,3193,0.405,0.405,55,-1,16,0
0,0.05,6,-1.0,2647,1243,3682,0.469,0.466,55,-1,16,0
0,0.05,5,-1.0,2647,1523,4305,0.575,0.525,55,-1,16,0
0,0.05,9,-1.0,1469,450,1336,0.306,0.307,30,-1,16,0
0,0.05,8,-1.0,1469,544,1618,0.37,0.371,30,-1,16,0
0,0.05,7,-1.0,1469,617,1832,0.42,0.419,30,-1,16,0
0,0.05,6,-1.0,1469,695,2058,0.473,0.469,30,-1,16,0
0,0.05,5,-1.0,1469,837,2321,0.569,0.499,30,-1,16,0
0,0.05,9,-1.0,4817,1659,4884,0.344,0.345,105,-1,12,0
0,0.05,8,-1.0,4817,1876,5552,0.389,0.389,105,-1,12,0
0,0.05,7,-1.0,4817,2113,6218,0.439,0.436,105,-1,12,0
0,0.05,6,-1.0,4817,2455,7118,0.51,0.499,105,-1,12,0
0,0.05,5,-1.0,4817,3115,8305,0.647,0.546,105,-1,12,0
0,0.05,9,-1.0,3675,1217,3574,0.331,0.331,80,-1,12,0
0,0.05,8,-1.0,3675,1373,4044,0.374,0.374,80,-1,12,0
0,0.05,7,-1.0,3675,1575,4650,0.428,0.428,80,-1,12,0
0,0.05,6,-1.0,3675,1825,5337,0.496,0.491,80,-1,12,0
0,0.05,5,-1.0,3675,2270,6126,0.618,0.524,80,-1,12,0
0,0.05,9,-1.0,2530,844,2471,0.333,0.334,55,-1,12,0
0,0.05,8,-1.0,2530,973,2868,0.384,0.385,55,-1,12,0
0,0.05,7,-1.0,2530,1138,3359,0.45,0.448,55,-1,12,0
0,0.05,6,-1.0,2530,1290,3780,0.51,0.501,55,-1,12,0
0,0.05,5,-1.0,2530,1590,4294,0.628,0.535,55,-1,12,0
0,0.05,9,-1.0,1457,494,1449,0.339,0.34,30,-1,12,0
0,0.05,8,-1.0,1457,564,1661,0.387,0.388,30,-1,12,0
0,0.05,7,-1.0,1457,643,1906,0.441,0.442,30,-1,12,0
0,0.05,6,-1.0,1457,743,2179,0.51,0.504,30,-1,12,0
0,0.05,5,-1.0,1457,922,2501,0.632,0.541,30,-1,12,0
0,0.05,9,-1.0,5039,1649,4777,0.327,0.327,105,-1,8,0
0,0.05,8,-1.0,5039,1919,5555,0.381,0.381,105,-1,8,0
0,0.05,7,-1.0,5039,2265,6516,0.449,0.446,105,-1,8,0
0,0.05,6,-1.0,5039,2716,7679,0.539,0.525,105,-1,8,0
0,0.05,5,-1.0,5039,3495,8805,0.693,0.542,105,-1,8,0
0,0.05,9,-1.0,3849,1294,3720,0.336,0.336,80,-1,8,0
0,0.05,8,-1.0,3849,1483,4289,0.385,0.385,80,-1,8,0
0,0.05,7,-1.0,3849,1703,4932,0.442,0.439,80,-1,8,0
0,0.05,6,-1.0,3849,2016,5706,0.524,0.505,80,-1,8,0
0,0.05,5,-1.0,3849,2587,6573,0.672,0.528,80,-1,8,0
0,0.05,9,-1.0,2629,860,2481,0.327,0.327,55,-1,8,0
0,0.05,8,-1.0,2629,1010,2925,0.384,0.384,55,-1,8,0
0,0.05,7,-1.0,2629,1134,3279,0.431,0.427,55,-1,8,0
0,0.05,6,-1.0,2629,1327,3781,0.505,0.487,55,-1,8,0
0,0.05,5,-1.0,2629,1722,4380,0.655,0.503,55,-1,8,0
0,0.05,9,-1.0,1367,498,1417,0.364,0.365,30,-1,8,0
0,0.05,8,-1.0,1367,569,1624,0.416,0.417,30,-1,8,0
0,0.05,7,-1.0,1367,629,1812,0.46,0.461,30,-1,8,0
0,0.05,6,-1.0,1367,734,2091,0.537,0.527,30,-1,8,0
0,0.05,5,-1.0,1367,921,2376,0.673,0.544,30,-1,8,0
0,0.05,9,-1.0,5081,1861,5128,0.366,0.366,105,-1,4,0
0,0.05,8,-1.0,5081,2205,6027,0.434,0.434,105,-1,4,0
0,0.05,7,-1.0,5081,2557,7013,0.503,0.501,105,-1,4,0
0,0.05,6,-1.0,5081,3019,8149,0.594,0.573,105,-1,4,0
0,0.05,5,-1.0,5081,3996,9303,0.786,0.557,105,-1,4,0
0,0.05,9,-1.0,3858,1310,3627,0.339,0.34,80,-1,4,0
0,0.05,8,-1.0,3858,1540,4271,0.399,0.399,80,-1,4,0
0,0.05,7,-1.0,3858,1790,4957,0.464,0.46,80,-1,4,0
0,0.05,6,-1.0,3858,2127,5773,0.551,0.526,80,-1,4,0
0,0.05,5,-1.0,3858,2976,6698,0.771,0.498,80,-1,4,0
0,0.05,9,-1.0,2586,857,2323,0.331,0.332,55,-1,4,0
0,0.05,8,-1.0,2586,981,2693,0.379,0.38,55,-1,4,0
0,0.05,7,-1.0,2586,1136,3125,0.439,0.437,55,-1,4,0
0,0.05,6,-1.0,2586,1345,3639,0.52,0.498,55,-1,4,0
0,0.05,5,-1.0,2586,1931,4331,0.746,0.467,55,-1,4,0
0,0.05,9,-1.0,1443,504,1375,0.349,0.35,30,-1,4,0
0,0.05,8,-1.0,1443,572,1581,0.396,0.397,30,-1,4,0
0,0.05,7,-1.0,1443,676,1873,0.468,0.467,30,-1,4,0
0,0.05,6,-1.0,1443,773,2099,0.535,0.515,30,-1,4,0
0,0.05,5,-1.0,1443,1084,2396,0.751,0.453,30,-1,4,0
0,0.05,9,-1.0,5044,2909,6325,0.577,0.464,105,-1,0,0
0,0.05,8,-1.0,5044,3223,7129,0.639,0.518,105,-1,0,0
0,0.05,7,-1.0,5044,3559,8050,0.705,0.588,105,-1,0,0
0,0.05,6,-1.0,5044,4182,9051,0.829,0.6,105,-1,0,0
0,0.05,5,-1.0,5044,7481,9871,1.483,0.087,105,-1,0,0
0,0.05,9,-1.0,3828,2047,4140,0.535,0.393,80,-1,0,0
0,0.05,8,-1.0,3828,2288,4788,0.598,0.447,80,-1,0,0
0,0.05,7,-1.0,3828,2564,5511,0.67,0.515,80,-1,0,0
0,0.05,6,-1.0,3828,3107,6153,0.811,0.504,80,-1,0,0
0,0.05,5,-1.0,3828,5790,6898,1.512,-0.033,80,-1,0,0
0,0.05,9,-1.0,2570,1136,2215,0.442,0.358,55,-1,0,0
0,0.05,8,-1.0,2570,1287,2640,0.501,0.401,55,-1,0,0
0,0.05,7,-1.0,2570,1489,3152,0.579,0.456,55,-1,0,0
0,0.05,6,-1.0,2570,1887,3548,0.734,0.431,55,-1,0,0
0,0.05,5,-1.0,2570,3990,4005,1.552,-0.191,55,-1,0,0
0,0.05,9,-1.0,1425,539,1014,0.378,0.334,30,-1,0,0
0,0.05,8,-1.0,1425,612,1156,0.429,0.382,30,-1,0,0
0,0.05,7,-1.0,1425,704,1314,0.494,0.428,30,-1,0,0
0,0.05,6,-1.0,1425,956,1436,0.67,0.341,30,-1,0,0
0,0.05,5,-1.0,1425,2394,1643,1.679,-0.494,30,-1,0,0
0,0.05,9,-1.0,4919,1604,4813,0.326,0.326,105,-1,28,0
0,0.05,8,-1.0,4919,1829,5488,0.372,0.372,105,-1,28,0
0,0.05,7,-1.0,4919,2051,6155,0.417,0.417,105,-1,28,0
0,0.05,6,-1.0,4919,2400,7194,0.488,0.487,105,-1,28,0
0,0.05,5,-1.0,4919,2739,8145,0.557,0.546,105,-1,28,0
0,0.05,9,-1.0,3745,1257,3775,0.336,0.336,80,-1,28,0
0,0.05,8,-1.0,3745,1417,4255,0.378,0.379,80,-1,28,0
0,0.05,7,-1.0,3745,1590,4772,0.424,0.425,80,-1,28,0
0,0.05,6,-1.0,3745,1807,5416,0.482,0.482,80,-1,28,0
0,0.05,5,-1.0,3745,2074,6173,0.554,0.544,80,-1,28,0
0,0.05,9,-1.0,2669,821,2465,0.307,0.308,55,-1,28,0
0,0.05,8,-1.0,2669,948,2844,0.355,0.355,55,-1,28,0
0,0.05,7,-1.0,2669,1089,3273,0.408,0.408,55,-1,28,0
0,0.05,6,-1.0,2669,1255,3763,0.47,0.47,55,-1,28,0
0,0.05,5,-1.0,2669,1451,4324,0.543,0.535,55,-1,28,0
0,0.05,9,-1.0,1484,463,1391,0.312,0.312,30,-1,28,0
0,0.05,8,-1.0,1484,541,1623,0.364,0.365,30,-1,28,0
0,0.05,7,-1.0,1484,614,1843,0.413,0.414,30,-1,28,0
0,0.05,6,-1.0,1484,698,2091,0.47,0.47,30,-1,28,0
0,0.05,5,-1.0,1484,787,2345,0.53,0.523,30,-1,28,0
0,0.05,9,-1.0,4968,1541,4615,0.31,0.31,105,-1,24,0
0,0.05,8,-1.0,4968,1768,5299,0.356,0.356,105,-1,24,0
0,0.05,7,-1.0,4968,2035,6093,0.41,0.41,105,-1,24,0
0,0.05,6,-1.0,4968,2362,7055,0.475,0.475,105,-1,24,0
0,0.05,5,-1.0,4968,2761,8110,0.556,0.542,105,-1,24,0
0,0.05,9,-1.0,3764,1203,3594,0.32,0.32,80,-1,24,0
0,0.05,8,-1.0,3764,1364,4077,0.362,0.363,80,-1,24,0
0,0.05,7,-1.0,3764,1560,4654,0.414,0.415,80,-1,24,0
0,0.05,6,-1.0,3764,1772,5279,0.471,0.469,80,-1,24,0
0,0.05,5,-1.0,3764,2090,6145,0.555,0.542,80,-1,24,0
0,0.05,9,-1.0,2690,846,2530,0.314,0.315,55,-1,24,0
0,0.05,8,-1.0,2690,974,2915,0.362,0.362,55,-1,24,0
0,0.05,7,-1.0,2690,1122,3355,0.417,0.417,55,-1,24,0
0,0.05,6,-1.0,2690,1278,3820,0.475,0.474,55,-1,24,0
0,0.05,5,-1.0,2690,1465,4310,0.544,0.53,55,-1,24,0
0,0.05,9,-1.0,1461,452,1352,0.309,0.31,30,-1,24,0
0,0.05,8,-1.0,1461,523,1564,0.358,0.358,30,-1,24,0
0,0.05,7,-1.0,1461,600,1793,0.41,0.41,30,-1,24,0
0,0.05,6,-1.0,1461,690,2061,0.472,0.47,30,-1,24,0
0,0.05,5,-1.0,1461,788,2322,0.539,0.525,30,-1,24,0
0,0.05,9,-1.0,4989,1632,4874,0.327,0.327,105,-1,20,0
0,0.05,8,-1.0,4989,1874,5594,0.376,0.375,105,-1,20,0
0,0.05,7,-1.0,4989,2170,6467,0.435,0.435,105,-1,20,0
0,0.05,6,-1.0,4989,2468,7330,0.495,0.494,105,-1,20,0
0,0.05,5,-1.0,4989,2887,8356,0.579,0.556,105,-1,20,0
0,0.05,9,-1.0,3914,1231,3662,0.314,0.315,80,-1,20,0
0,0.05,8,-1.0,3914,1398,4171,0.357,0.357,80,-1,20,0
0,0.05,7,-1.0,3914,1606,4793,0.41,0.41,80,-1,20,0
0,0.05,6,-1.0,3914,1838,5461,0.469,0.467,80,-1,20,0
0,0.05,5,-1.0,3914,2181,6315,0.557,0.533,80,-1,20,0
0,0.05,9,-1.0,2672,899,2680,0.336,0.337,55,-1,20,0
0,0.05,8,-1.0,2672,1035,3090,0.387,0.388,55,-1,20,0
0,0.05,7,-1.0,2672,1176,3511,0.44,0.44,55,-1,20,0
0,0.05,6,-1.0,2672,1339,3998,0.501,0.5,55,-1,20,0
0,0.05,5,-1.0,2672,1512,4434,0.566,0.55,55,-1,20,0
0,0.05,9,-1.0,1420,451,1342,0.317,0.318,30,-1,20,0
0,0.05,8,-1.0,1420,517,1543,0.364,0.365,30,-1,20,0
0,0.05,7,-1.0,1420,596,1779,0.419,0.42,30,-1,20,0
0,0.05,6,-1.0,1420,677,2023,0.476,0.477,30,-1,20,0
0,0.05,5,-1.0,1420,791,2306,0.557,0.536,30,-1,20,0
0,0.05,9,-1.0,5177,1626,4836,0.314,0.314,105,-1,16,0
0,0.05,8,-1.0,5177,1870,5568,0.361,0.361,105,-1,16,0
0,0.05,7,-1.0,5177,2141,6370,0.413,0.414,105,-1,16,0
0,0.05,6,-1.0,5177,2547,7523,0.492,0.491,105,-1,16,0
0,0.05,5,-1.0,5177,3044,8713,0.588,0.561,105,-1,16,0
0,0.05,9,-1.0,3828,1238,3666,0.323,0.324,80,-1,16,0
0,0.05,8,-1.0,3828,1401,4159,0.366,0.366,80,-1,16,0
0,0.05,7,-1.0,3828,1593,4730,0.416,0.416,80,-1,16,0
0,0.05,6,-1.0,3828,1821,5372,0.476,0.473,80,-1,16,0
0,0.05,5,-1.0,3828,2159,6201,0.564,0.537,80,-1,16,0
0,0.05,9,-1.0,2621,896,2661,0.342,0.342,55,-1,16,0
0,0.05,8,-1.0,2621,1010,3003,0.385,0.386,55,-1,16,0
0,0.05,7,-1.0,2621,1143,3405,0.436,0.436,55,-1,16,0
0,0.05,6,-1.0,2621,1296,3843,0.494,0.492,55,-1,16,0
0,0.05,5,-1.0,2621,1483,4271,0.566,0.54,55,-1,16,0
0,0.05,9,-1.0,1390,467,1375,0.336,0.336,30,-1,16,0
0,0.05,8,-1.0,1390,530,1562,0.381,0.382,30,-1,16,0
0,0.05,7,-1.0,1390,594,1760,0.427,0.428,30,-1,16,0
0,0.05,6,-1.0,1390,666,1978,0.479,0.48,30,-1,16,0
0,0.05,5,-1.0,1390,775,2260,0.557,0.541,30,-1,16,0
0,0.05,9,-1.0,4895,1646,4868,0.336,0.336,105,-1,12,0
0,0.05,8,-1.0,4895,1862,5499,0.38,0.381,105,-1,12,0
0,0.05,7,-1.0,4895,2187,6443,0.447,0.447,105,-1,12,0
0,0.05,6,-1.0,4895,2547,7419,0.52,0.517,105,-1,12,0
0,0.05,5,-1.0,4895,3037,8515,0.62,0.581,105,-1,12,0
0,0.05,9,-1.0,3892,1218,3598,0.313,0.313,80,-1,12,0
0,0.05,8,-1.0,3892,1409,4175,0.362,0.362,80,-1,12,0
0,0.05,7,-1.0,3892,1642,4855,0.422,0.422,80,-1,12,0
0,0.05,6,-1.0,3892,1896,5599,0.487,0.486,80,-1,12,0
0,0.05,5,-1.0,3892,2283,6515,0.586,0.559,80,-1,12,0
0,0.05,9,-1.0,2593,880,2594,0.339,0.34,55,-1,12,0
0,0.05,8,-1.0,2593,984,2915,0.379,0.38,55,-1,12,0
0,0.05,7,-1.0,2593,1131,3365,0.436,0.436,55,-1,12,0
0,0.05,6,-1.0,2593,1309,3872,0.505,0.503,55,-1,12,0
0,0.05,5,-1.0,2593,1517,4402,0.585,0.565,55,-1,12,0
0,0.05,9,-1.0,1449,470,1381,0.324,0.325,30,-1,12,0
0,0.05,8,-1.0,1449,545,1605,0.376,0.377,30,-1,12,0
0,0.05,7,-1.0,1449,611,1810,0.421,0.422,30,-1,12,0
0,0.05,6,-1.0,1449,679,2005,0.468,0.469,30,-1,12,0
0,0.05,5,-1.0,1449,815,2348,0.562,0.543,30,-1,12,0
0,0.05,9,-1.0,5031,1580,4597,0.314,0.314,105,-1,8,0
0,0.05,8,-1.0,5031,1856,5391,0.369,0.369,105,-1,8,0
0,0.05,7,-1.0,5031,2206,6354,0.438,0.438,105,-1,8,0
0,0.05,6,-1.0,5031,2605,7429,0.518,0.513,105,-1,8,0
0,0.05,5,-1.0,5031,3189,8679,0.634,0.585,105,-1,8,0
0,0.05,9,-1.0,3810,1226,3548,0.322,0.322,80,-1,8,0
0,0.05,8,-1.0,3810,1379,3991,0.362,0.362,80,-1,8,0
0,0.05,7,-1.0,3810,1623,4709,0.426,0.426,80,-1,8,0
0,0.05,6,-1.0,3810,1898,5506,0.498,0.496,80,-1,8,0
0,0.05,5,-1.0,3810,2299,6376,0.603,0.564,80,-1,8,0
0,0.05,9,-1.0,2591,825,2375,0.318,0.319,55,-1,8,0
0,0.05,8,-1.0,2591,958,2769,0.37,0.37,55,-1,8,0
0,0.05,7,-1.0,2591,1112,3227,0.429,0.429,55,-1,8,0
0,0.05,6,-1.0,2591,1305,3767,0.503,0.501,55,-1,8,0
0,0.05,5,-1.0,2591,1514,4236,0.584,0.549,55,-1,8,0
0,0.05,9,-1.0,1434,472,1349,0.329,0.33,30,-1,8,0
0,0.05,8,-1.0,1434,549,1586,0.383,0.383,30,-1,8,0
0,0.05,7,-1.0,1434,617,1787,0.43,0.431,30,-1,8,0
0,0.05,6,-1.0,1434,719,2082,0.501,0.502,30,-1,8,0
0,0.05,5,-1.0,1434,853,2419,0.594,0.57,30,-1,8,0
0,0.05,9,-1.0,4933,1835,5078,0.372,0.372,105,-1,4,0
0,0.05,8,-1.0,4933,2139,5918,0.434,0.434,105,-1,4,0
0,0.05,7,-1.0,4933,2486,6804,0.504,0.503,105,-1,4,0
0,0.05,6,-1.0,4933,2916,7922,0.591,0.583,105,-1,4,0
0,0.05,5,-1.0,4933,3544,9123,0.718,0.639,105,-1,4,0
0,0.05,9,-1.0,3854,1368,3722,0.355,0.355,80,-1,4,0
0,0.05,8,-1.0,3854,1584,4332,0.411,0.411,80,-1,4,0
0,0.05,7,-1.0,3854,1847,5082,0.479,0.479,80,-1,4,0
0,0.05,6,-1.0,3854,2125,5827,0.551,0.547,80,-1,4,0
0,0.05,5,-1.0,3854,2572,6696,0.667,0.6,80,-1,4,0
0,0.05,9,-1.0,2597,905,2478,0.348,0.349,55,-1,4,0
0,0.05,8,-1.0,2597,1050,2901,0.404,0.405,55,-1,4,0
0,0.05,7,-1.0,2597,1199,3334,0.462,0.462,55,-1,4,0
0,0.05,6,-1.0,2597,1376,3833,0.53,0.529,55,-1,4,0
0,0.05,5,-1.0,2597,1639,4424,0.631,0.585,55,-1,4,0
0,0.05,9,-1.0,1427,458,1244,0.321,0.321,30,-1,4,0
0,0.05,8,-1.0,1427,529,1442,0.37,0.371,30,-1,4,0
0,0.05,7,-1.0,1427,610,1691,0.427,0.428,30,-1,4,0
0,0.05,6,-1.0,1427,705,1953,0.494,0.494,30,-1,4,0
0,0.05,5,-1.0,1427,846,2309,0.592,0.568,30,-1,4,0
0,0.05,9,-1.0,4890,2868,6227,0.586,0.473,105,-1,0,0
