InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,8,-1.0,939,18638,1006,19.828,1.07,-17.688,20,-1,3,-175
0,0.05,7,-1.0,939,18640,1150,19.83,1.223,-17.383999999999997,20,-1,3,-203
0,0.05,6,-1.0,939,18642,1294,19.832,1.377,-17.078,20,-1,3,-201
0,0.05,5,-1.0,939,18644,1392,19.834,1.481,-16.872,20,-1,3,7
0,0.05,9,-1.0,4571,89646,4772,19.608,1.044,-17.52,95,-1,2,-1034
0,0.05,8,-1.0,4571,89648,5442,19.608,1.19,-17.228,95,-1,2,-1140
0,0.05,7,-1.0,4571,89650,6046,19.608,1.322,-16.964,95,-1,2,-1192
0,0.05,6,-1.0,4571,89652,6678,19.609,1.461,-16.687,95,-1,2,-1145
0,0.05,5,-1.0,4571,89654,7038,19.609,1.539,-16.531000000000002,95,-1,2,219
0,0.05,9,-1.0,3308,66559,3218,20.115,0.972,-18.171,70,-1,2,-667
0,0.05,8,-1.0,3308,66561,3744,20.115,1.131,-17.852999999999998,70,-1,2,-771
0,0.05,7,-1.0,3308,66563,4212,20.116,1.273,-17.57,70,-1,2,-818
0,0.05,6,-1.0,3308,66565,4668,20.116,1.411,-17.294,70,-1,2,-733
0,0.05,5,-1.0,3308,66567,5010,20.117,1.514,-17.089000000000002,70,-1,2,175
0,0.05,9,-1.0,2143,42539,2016,19.841,0.94,-17.961000000000002,45,-1,2,-399
0,0.05,8,-1.0,2143,42541,2318,19.842,1.081,-17.68,45,-1,2,-426
0,0.05,7,-1.0,2143,42543,2654,19.843,1.238,-17.367,45,-1,2,-473
0,0.05,6,-1.0,2143,42545,2954,19.844,1.378,-17.088,45,-1,2,-449
0,0.05,5,-1.0,2143,42547,3178,19.845,1.482,-16.881,45,-1,2,226
0,0.05,9,-1.0,924,19456,838,21.034,0.906,-19.221999999999998,20,-1,2,-144
0,0.05,8,-1.0,924,19458,962,21.036,1.04,-18.956000000000003,20,-1,2,-163
0,0.05,7,-1.0,924,19460,1082,21.038,1.17,-18.698,20,-1,2,-176
0,0.05,6,-1.0,924,19462,1210,21.04,1.308,-18.424,20,-1,2,-169
0,0.05,5,-1.0,924,19464,1322,21.042,1.429,-18.184,20,-1,2,100
0,0.05,9,-1.0,4589,90278,4726,19.668,1.03,-17.608,95,-1,1,-1131
0,0.05,8,-1.0,4589,90280,5320,19.669,1.159,-17.351,95,-1,1,-1233
0,0.05,7,-1.0,4589,90282,5924,19.669,1.291,-17.087,95,-1,1,-1254
0,0.05,6,-1.0,4589,90284,6574,19.67,1.432,-16.806,95,-1,1,-1159
0,0.05,5,-1.0,4589,90286,7048,19.67,1.536,-16.598000000000003,95,-1,1,981
0,0.05,9,-1.0,3349,66557,3022,19.868,0.902,-18.064,70,-1,1,-687
0,0.05,8,-1.0,3349,66559,3496,19.868,1.044,-17.779999999999998,70,-1,1,-805
0,0.05,7,-1.0,3349,66561,4008,19.869,1.196,-17.477,70,-1,1,-875
0,0.05,6,-1.0,3349,66563,4550,19.87,1.358,-17.154,70,-1,1,-781
0,0.05,5,-1.0,3349,66565,4932,19.87,1.472,-16.926000000000002,70,-1,1,778
0,0.05,9,-1.0,2079,42694,1868,20.526,0.898,-18.73,45,-1,1,-433
0,0.05,8,-1.0,2079,42696,2102,20.527,1.011,-18.505000000000003,45,-1,1,-463
0,0.05,7,-1.0,2079,42698,2408,20.528,1.158,-18.212,45,-1,1,-517
0,0.05,6,-1.0,2079,42700,2734,20.529,1.314,-17.901,45,-1,1,-460
0,0.05,5,-1.0,2079,42702,3000,20.53,1.442,-17.646,45,-1,1,497
0,0.05,9,-1.0,915,18807,778,20.532,0.849,-18.834,20,-1,1,-180
0,0.05,8,-1.0,915,18809,888,20.534,0.969,-18.596,20,-1,1,-195
0,0.05,7,-1.0,915,18811,1016,20.536,1.109,-18.318,20,-1,1,-211
0,0.05,6,-1.0,915,18813,1150,20.538,1.255,-18.028,20,-1,1,-207
0,0.05,5,-1.0,915,18815,1276,20.54,1.393,-17.753999999999998,20,-1,1,244
0,0.05,9,-1.0,4580,90375,4586,19.728,1.001,-17.726000000000003,95,-1,0,-1144
0,0.05,8,-1.0,4580,90377,5162,19.729,1.127,-17.474999999999998,95,-1,0,-1230
0,0.05,7,-1.0,4580,90379,5786,19.729,1.263,-17.203,95,-1,0,-1252
0,0.05,6,-1.0,4580,90381,6432,19.73,1.404,-16.922,95,-1,0,-816
0,0.05,5,-1.0,4580,90383,6998,19.73,1.528,-16.674,95,-1,0,3701
0,0.05,9,-1.0,3310,66279,2896,20.018,0.875,-18.268,70,-1,0,-741
0,0.05,8,-1.0,3310,66281,3256,20.018,0.983,-18.052,70,-1,0,-877
0,0.05,7,-1.0,3310,66283,3630,20.019,1.096,-17.826999999999998,70,-1,0,-881
0,0.05,6,-1.0,3310,66285,4086,20.02,1.234,-17.552,70,-1,0,-443
0,0.05,5,-1.0,3310,66287,4636,20.02,1.4,-17.22,70,-1,0,3326
0,0.05,9,-1.0,2103,42871,1666,20.376,0.792,-18.792,45,-1,0,-725
0,0.05,8,-1.0,2103,42873,1870,20.377,0.889,-18.599,45,-1,0,-748
0,0.05,7,-1.0,2103,42875,2120,20.378,1.008,-18.362000000000002,45,-1,0,-743
0,0.05,6,-1.0,2103,42877,2420,20.379,1.15,-18.079,45,-1,0,-459
0,0.05,5,-1.0,2103,42879,2761,20.38,1.312,-17.756,45,-1,0,2483
0,0.05,9,-1.0,957,18914,590,19.743,0.616,-18.511,20,-1,0,-274
0,0.05,8,-1.0,957,18916,680,19.745,0.71,-18.325000000000003,20,-1,0,-313
0,0.05,7,-1.0,957,18918,780,19.747,0.814,-18.119,20,-1,0,-354
0,0.05,6,-1.0,957,18920,894,19.749,0.933,-17.883,20,-1,0,-216
0,0.05,5,-1.0,957,18922,1046,19.752,1.092,-17.567999999999998,20,-1,0,1587
0,0.05,9,-1.0,4476,89436,4746,19.977,1.06,-17.857,95,-1,9,-900
0,0.05,8,-1.0,4476,89438,5438,19.977,1.215,-17.547,95,-1,9,-1034
0,0.05,7,-1.0,4476,89440,6054,19.978,1.352,-17.274,95,-1,9,-1112
0,0.05,6,-1.0,4476,89442,6634,19.978,1.482,-17.014000000000003,95,-1,9,-1091
0,0.05,5,-1.0,4476,89444,6978,19.979,1.559,-16.861,95,-1,9,-629
0,0.05,9,-1.0,3378,66503,3402,19.681,1.007,-17.667,70,-1,9,-627
0,0.05,8,-1.0,3378,66505,3960,19.682,1.172,-17.337999999999997,70,-1,9,-740
0,0.05,7,-1.0,3378,66507,4420,19.682,1.308,-17.066,70,-1,9,-805
0,0.05,6,-1.0,3378,66509,4900,19.683,1.45,-16.783,70,-1,9,-791
0,0.05,5,-1.0,3378,66511,5176,19.684,1.532,-16.62,70,-1,9,-450
0,0.05,9,-1.0,2110,42633,2176,20.196,1.031,-18.134,45,-1,9,-391
0,0.05,8,-1.0,2110,42635,2472,20.197,1.171,-17.855,45,-1,9,-451
0,0.05,7,-1.0,2110,42637,2754,20.198,1.305,-17.588,45,-1,9,-482
0,0.05,6,-1.0,2110,42639,3004,20.198,1.423,-17.352,45,-1,9,-474
0,0.05,5,-1.0,2110,42641,3264,20.199,1.546,-17.107000000000003,45,-1,9,-314
0,0.05,9,-1.0,994,19360,1026,19.457,1.031,-17.395,20,-1,9,-194
0,0.05,8,-1.0,994,19362,1176,19.459,1.182,-17.095,20,-1,9,-231
0,0.05,7,-1.0,994,19364,1340,19.461,1.347,-16.767,20,-1,9,-262
0,0.05,6,-1.0,994,19366,1430,19.463,1.437,-16.589000000000002,20,-1,9,-257
0,0.05,5,-1.0,994,19368,1522,19.465,1.53,-16.405,20,-1,9,-157
0,0.05,9,-1.0,4495,90607,4666,20.153,1.038,-18.076999999999998,95,-1,8,-838
0,0.05,8,-1.0,4495,90609,5372,20.153,1.195,-17.762999999999998,95,-1,8,-982
0,0.05,7,-1.0,4495,90611,5930,20.154,1.319,-17.516,95,-1,8,-1054
0,0.05,6,-1.0,4495,90613,6508,20.154,1.448,-17.258,95,-1,8,-1029
0,0.05,5,-1.0,4495,90615,6850,20.155,1.524,-17.107,95,-1,8,-575
0,0.05,9,-1.0,3295,67051,3324,20.343,1.008,-18.326999999999998,70,-1,8,-607
0,0.05,8,-1.0,3295,67053,3812,20.344,1.157,-18.03,70,-1,8,-679
0,0.05,7,-1.0,3295,67055,4284,20.344,1.3,-17.744,70,-1,8,-749
0,0.05,6,-1.0,3295,67057,4742,20.345,1.439,-17.467,70,-1,8,-775
0,0.05,5,-1.0,3295,67059,5082,20.346,1.542,-17.262,70,-1,8,-485
0,0.05,9,-1.0,2150,42651,2100,19.828,0.976,-17.875999999999998,45,-1,8,-355
0,0.05,8,-1.0,2150,42653,2444,19.829,1.136,-17.557000000000002,45,-1,8,-448
0,0.05,7,-1.0,2150,42655,2738,19.83,1.273,-17.284,45,-1,8,-473
0,0.05,6,-1.0,2150,42657,3012,19.831,1.4,-17.031,45,-1,8,-473
0,0.05,5,-1.0,2150,42659,3280,19.832,1.525,-16.782,45,-1,8,-322
0,0.05,9,-1.0,996,19064,954,19.121,0.957,-17.206999999999997,20,-1,8,-176
0,0.05,8,-1.0,996,19066,1136,19.123,1.139,-16.845000000000002,20,-1,8,-221
0,0.05,7,-1.0,996,19068,1298,19.125,1.302,-16.521,20,-1,8,-250
0,0.05,6,-1.0,996,19070,1420,19.127,1.424,-16.279,20,-1,8,-233
0,0.05,5,-1.0,996,19072,1508,19.129,1.513,-16.103,20,-1,8,-156
0,0.05,9,-1.0,4548,90316,4742,19.854,1.042,-17.77,95,-1,7,-936
0,0.05,8,-1.0,4548,90318,5414,19.854,1.19,-17.474,95,-1,7,-1063
0,0.05,7,-1.0,4548,90320,6084,19.855,1.337,-17.181,95,-1,7,-1157
0,0.05,6,-1.0,4548,90322,6648,19.855,1.461,-16.933,95,-1,7,-1111
0,0.05,5,-1.0,4548,90324,7040,19.856,1.548,-16.76,95,-1,7,-648
0,0.05,9,-1.0,3215,65749,3274,20.444,1.018,-18.407999999999998,70,-1,7,-586
0,0.05,8,-1.0,3215,65751,3798,20.445,1.181,-18.083,70,-1,7,-697
0,0.05,7,-1.0,3215,65753,4240,20.446,1.318,-17.810000000000002,70,-1,7,-749
0,0.05,6,-1.0,3215,65755,4638,20.446,1.442,-17.562,70,-1,7,-730
0,0.05,5,-1.0,3215,65757,4950,20.447,1.539,-17.369,70,-1,7,-443
0,0.05,9,-1.0,2142,42364,2030,19.769,0.947,-17.875,45,-1,7,-362
0,0.05,8,-1.0,2142,42366,2390,19.769,1.115,-17.538999999999998,45,-1,7,-447
0,0.05,7,-1.0,2142,42368,2722,19.77,1.27,-17.23,45,-1,7,-510
0,0.05,6,-1.0,2142,42370,3096,19.771,1.445,-16.881,45,-1,7,-540
0,0.05,5,-1.0,2142,42372,3260,19.772,1.521,-16.729999999999997,45,-1,7,-280
0,0.05,9,-1.0,969,18942,886,19.528,0.913,-17.701999999999998,20,-1,7,-165
0,0.05,8,-1.0,969,18944,1056,19.53,1.089,-17.352,20,-1,7,-208
0,0.05,7,-1.0,969,18946,1208,19.532,1.245,-17.042,20,-1,7,-217
0,0.05,6,-1.0,969,18948,1338,19.534,1.379,-16.776,20,-1,7,-219
0,0.05,5,-1.0,969,18950,1424,19.536,1.468,-16.6,20,-1,7,-131
0,0.05,9,-1.0,4447,89653,4600,20.156,1.034,-18.087999999999997,95,-1,6,-876
0,0.05,8,-1.0,4447,89655,5284,20.156,1.188,-17.779999999999998,95,-1,6,-1038
0,0.05,7,-1.0,4447,89657,5938,20.157,1.335,-17.487000000000002,95,-1,6,-1124
0,0.05,6,-1.0,4447,89659,6542,20.157,1.471,-17.215,95,-1,6,-1119
0,0.05,5,-1.0,4447,89661,6954,20.158,1.563,-17.032,95,-1,6,-675
0,0.05,9,-1.0,3357,67014,3430,19.957,1.021,-17.915,70,-1,6,-631
0,0.05,8,-1.0,3357,67016,3928,19.957,1.17,-17.617,70,-1,6,-725
0,0.05,7,-1.0,3357,67018,4424,19.958,1.317,-17.323999999999998,70,-1,6,-823
0,0.05,6,-1.0,3357,67020,4842,19.958,1.442,-17.073999999999998,70,-1,6,-809
0,0.05,5,-1.0,3357,67022,5150,19.959,1.534,-16.891,70,-1,6,-476
0,0.05,9,-1.0,2078,42013,2012,20.208,0.968,-18.272,45,-1,6,-330
0,0.05,8,-1.0,2078,42015,2320,20.209,1.116,-17.977,45,-1,6,-405
0,0.05,7,-1.0,2078,42017,2646,20.21,1.273,-17.664,45,-1,6,-474
0,0.05,6,-1.0,2078,42019,2988,20.211,1.437,-17.337,45,-1,6,-508
0,0.05,5,-1.0,2078,42021,3170,20.212,1.525,-17.162,45,-1,6,-314
0,0.05,9,-1.0,948,19045,856,20.068,0.902,-18.264000000000003,20,-1,6,-135
0,0.05,8,-1.0,948,19047,998,20.071,1.052,-17.967000000000002,20,-1,6,-173
0,0.05,7,-1.0,948,19049,1140,20.073,1.201,-17.671,20,-1,6,-197
0,0.05,6,-1.0,948,19051,1294,20.075,1.364,-17.346999999999998,20,-1,6,-202
0,0.05,5,-1.0,948,19053,1372,20.077,1.446,-17.185000000000002,20,-1,6,-143
0,0.05,9,-1.0,4567,91220,4756,19.969,1.041,-17.887,95,-1,5,-934
0,0.05,8,-1.0,4567,91222,5460,19.97,1.195,-17.58,95,-1,5,-1108
0,0.05,7,-1.0,4567,91224,6180,19.97,1.353,-17.264,95,-1,5,-1200
0,0.05,6,-1.0,4567,91226,6834,19.971,1.496,-16.979,95,-1,5,-1200
0,0.05,5,-1.0,4567,91228,7228,19.971,1.582,-16.807,95,-1,5,-699
0,0.05,9,-1.0,3488,67278,3560,19.283,1.02,-17.243000000000002,70,-1,5,-695
0,0.05,8,-1.0,3488,67280,4076,19.283,1.168,-16.947000000000003,70,-1,5,-770
0,0.05,7,-1.0,3488,67282,4594,19.284,1.317,-16.65,70,-1,5,-893
0,0.05,6,-1.0,3488,67284,5044,19.285,1.446,-16.393,70,-1,5,-889
0,0.05,5,-1.0,3488,67286,5328,19.285,1.527,-16.231,70,-1,5,-554
0,0.05,9,-1.0,2073,42968,2080,20.717,1.003,-18.711,45,-1,5,-338
0,0.05,8,-1.0,2073,42970,2428,20.718,1.171,-18.376,45,-1,5,-434
0,0.05,7,-1.0,2073,42972,2792,20.719,1.346,-18.027,45,-1,5,-510
0,0.05,6,-1.0,2073,42974,3096,20.72,1.493,-17.733999999999998,45,-1,5,-506
0,0.05,5,-1.0,2073,42976,3272,20.721,1.578,-17.565,45,-1,5,-293
0,0.05,9,-1.0,914,18461,886,20.176,0.968,-18.24,20,-1,5,-167
0,0.05,8,-1.0,914,18463,1046,20.178,1.143,-17.892,20,-1,5,-209
0,0.05,7,-1.0,914,18465,1186,20.18,1.296,-17.588,20,-1,5,-234
0,0.05,6,-1.0,914,18467,1334,20.183,1.458,-17.267,20,-1,5,-254
0,0.05,5,-1.0,914,18469,1430,20.185,1.563,-17.058999999999997,20,-1,5,-161
0,0.05,9,-1.0,4415,90146,4628,20.413,1.048,-18.317,95,-1,4,-854
0,0.05,8,-1.0,4415,90148,5386,20.414,1.22,-17.974,95,-1,4,-1058
0,0.05,7,-1.0,4415,90150,6030,20.414,1.365,-17.684,95,-1,4,-1162
0,0.05,6,-1.0,4415,90152,6594,20.415,1.493,-17.429,95,-1,4,-1140
0,0.05,5,-1.0,4415,90154,6992,20.415,1.583,-17.249,95,-1,4,-654
0,0.05,9,-1.0,3296,66245,3352,20.093,1.017,-18.059,70,-1,4,-636
0,0.05,8,-1.0,3296,66247,3842,20.093,1.165,-17.762999999999998,70,-1,4,-712
0,0.05,7,-1.0,3296,66249,4298,20.094,1.304,-17.486,70,-1,4,-780
0,0.05,6,-1.0,3296,66251,4762,20.094,1.444,-17.206000000000003,70,-1,4,-800
0,0.05,5,-1.0,3296,66253,5044,20.095,1.53,-17.035,70,-1,4,-440
0,0.05,9,-1.0,2070,43152,2038,20.836,0.984,-18.868,45,-1,4,-355
0,0.05,8,-1.0,2070,43154,2344,20.837,1.132,-18.573,45,-1,4,-445
0,0.05,7,-1.0,2070,43156,2632,20.838,1.271,-18.296,45,-1,4,-479
0,0.05,6,-1.0,2070,43158,2954,20.839,1.426,-17.987,45,-1,4,-496
0,0.05,5,-1.0,2070,43160,3218,20.84,1.554,-17.732,45,-1,4,-303
0,0.05,9,-1.0,891,18558,862,20.805,0.966,-18.873,20,-1,4,-132
0,0.05,8,-1.0,891,18560,994,20.807,1.114,-18.578999999999997,20,-1,4,-164
0,0.05,7,-1.0,891,18562,1142,20.809,1.28,-18.249000000000002,20,-1,4,-190
0,0.05,6,-1.0,891,18564,1270,20.812,1.424,-17.964000000000002,20,-1,4,-184
0,0.05,5,-1.0,891,18566,1342,20.814,1.504,-17.806,20,-1,4,-91
0,0.05,9,-1.0,4526,90294,4630,19.946,1.023,-17.900000000000002,95,-1,3,-928
0,0.05,8,-1.0,4526,90296,5290,19.946,1.169,-17.608,95,-1,3,-1074
0,0.05,7,-1.0,4526,90298,5990,19.947,1.323,-17.301,95,-1,3,-1187
0,0.05,6,-1.0,4526,90300,6576,19.947,1.453,-17.041,95,-1,3,-1148
0,0.05,5,-1.0,4526,90302,7070,19.947,1.562,-16.823,95,-1,3,-713
0,0.05,9,-1.0,3414,66788,3408,19.557,0.998,-17.561,70,-1,3,-666
0,0.05,8,-1.0,3414,66790,3910,19.558,1.145,-17.268,70,-1,3,-746
0,0.05,7,-1.0,3414,66792,4426,19.558,1.296,-16.966,70,-1,3,-842
0,0.05,6,-1.0,3414,66794,4910,19.559,1.438,-16.683,70,-1,3,-864
0,0.05,5,-1.0,3414,66796,5290,19.56,1.549,-16.462,70,-1,3,-434
0,0.05,9,-1.0,2028,42090,1934,20.744,0.953,-18.838,45,-1,3,-355
0,0.05,8,-1.0,2028,42092,2214,20.745,1.091,-18.563000000000002,45,-1,3,-376
0,0.05,7,-1.0,2028,42094,2548,20.746,1.256,-18.233999999999998,45,-1,3,-416
0,0.05,6,-1.0,2028,42096,2854,20.747,1.407,-17.933,45,-1,3,-436
0,0.05,5,-1.0,2028,42098,3086,20.748,1.521,-17.706000000000003,45,-1,3,-166
0,0.05,9,-1.0,985,19028,854,19.298,0.866,-17.566,20,-1,3,-161
0,0.05,8,-1.0,985,19030,1012,19.3,1.026,-17.248,20,-1,3,-194
0,0.05,7,-1.0,985,19032,1170,19.302,1.187,-16.928,20,-1,3,-224
0,0.05,6,-1.0,985,19034,1318,19.304,1.337,-16.63,20,-1,3,-236
0,0.05,5,-1.0,985,19036,1450,19.306,1.471,-16.364,20,-1,3,-134
0,0.05,9,-1.0,4496,90444,4678,20.112,1.04,-18.031999999999996,95,-1,2,-973
0,0.05,8,-1.0,4496,90446,5288,20.113,1.176,-17.761,95,-1,2,-1074
0,0.05,7,-1.0,4496,90448,5864,20.113,1.304,-17.505,95,-1,2,-1109
0,0.05,6,-1.0,4496,90450,6516,20.113,1.449,-17.215,95,-1,2,-1157
0,0.05,5,-1.0,4496,90452,7024,20.114,1.562,-16.990000000000002,95,-1,2,-314
0,0.05,9,-1.0,3345,66586,3148,19.9,0.941,-18.017999999999997,70,-1,2,-639
0,0.05,8,-1.0,3345,66588,3628,19.901,1.084,-17.733,70,-1,2,-724
0,0.05,7,-1.0,3345,66590,4138,19.901,1.237,-17.427,70,-1,2,-810
0,0.05,6,-1.0,3345,66592,4664,19.902,1.394,-17.114,70,-1,2,-809
0,0.05,5,-1.0,3345,66594,5108,19.903,1.527,-16.849,70,-1,2,-173
0,0.05,9,-1.0,2115,42814,2018,20.233,0.954,-18.325,45,-1,2,-404
0,0.05,8,-1.0,2115,42816,2324,20.234,1.098,-18.038,45,-1,2,-444
0,0.05,7,-1.0,2115,42818,2702,20.235,1.277,-17.681,45,-1,2,-505
0,0.05,6,-1.0,2115,42820,3010,20.236,1.422,-17.392,45,-1,2,-488
0,0.05,5,-1.0,2115,42822,3230,20.237,1.526,-17.185,45,-1,2,-24
0,0.05,9,-1.0,925,18519,802,19.999,0.866,-18.267,20,-1,2,-162
0,0.05,8,-1.0,925,18521,942,20.001,1.017,-17.967000000000002,20,-1,2,-194
0,0.05,7,-1.0,925,18523,1090,20.003,1.177,-17.649,20,-1,2,-207
0,0.05,6,-1.0,925,18525,1250,20.005,1.35,-17.305,20,-1,2,-193
0,0.05,5,-1.0,925,18527,1384,20.008,1.495,-17.018,20,-1,2,-25
0,0.05,9,-1.0,4452,89650,4488,20.132,1.008,-18.116,95,-1,1,-1098
0,0.05,8,-1.0,4452,89652,5082,20.133,1.141,-17.851,95,-1,1,-1187
0,0.05,7,-1.0,4452,89654,5774,20.133,1.297,-17.538999999999998,95,-1,1,-1274
0,0.05,6,-1.0,4452,89656,6446,20.134,1.448,-17.238,95,-1,1,-1242
0,0.05,5,-1.0,4452,89658,7036,20.134,1.58,-16.974,95,-1,1,88
0,0.05,9,-1.0,3339,66123,3082,19.797,0.923,-17.951,70,-1,1,-738
0,0.05,8,-1.0,3339,66125,3532,19.798,1.057,-17.683999999999997,70,-1,1,-810
0,0.05,7,-1.0,3339,66127,3958,19.799,1.185,-17.429,70,-1,1,-835
0,0.05,6,-1.0,3339,66129,4462,19.799,1.336,-17.127,70,-1,1,-813
0,0.05,5,-1.0,3339,66131,4990,19.8,1.494,-16.812,70,-1,1,93
0,0.05,9,-1.0,2036,42279,1854,20.756,0.91,-18.936,45,-1,1,-447
0,0.05,8,-1.0,2036,42281,2082,20.757,1.022,-18.713,45,-1,1,-480
0,0.05,7,-1.0,2036,42283,2336,20.757,1.147,-18.463,45,-1,1,-501
0,0.05,6,-1.0,2036,42285,2660,20.758,1.306,-18.146,45,-1,1,-520
0,0.05,5,-1.0,2036,42287,2918,20.759,1.432,-17.895,45,-1,1,75
0,0.05,9,-1.0,896,18982,812,21.162,0.905,-19.352,20,-1,1,-200
0,0.05,8,-1.0,896,18984,874,21.164,0.974,-19.216,20,-1,1,-198
0,0.05,7,-1.0,896,18986,1028,21.166,1.146,-18.874000000000002,20,-1,1,-219
0,0.05,6,-1.0,896,18988,1164,21.168,1.298,-18.572,20,-1,1,-224
0,0.05,5,-1.0,896,18990,1286,21.171,1.434,-18.303,20,-1,1,76
0,0.05,9,-1.0,4536,89923,4586,19.82,1.011,-17.798000000000002,95,-1,0,-1129
0,0.05,8,-1.0,4536,89925,5152,19.82,1.136,-17.548000000000002,95,-1,0,-1300
0,0.05,7,-1.0,4536,89927,5746,19.821,1.266,-17.289,95,-1,0,-1336
0,0.05,6,-1.0,4536,89929,6372,19.821,1.404,-17.013,95,-1,0,-1102
0,0.05,5,-1.0,4536,89931,6946,19.822,1.531,-16.759999999999998,95,-1,0,1581
0,0.05,9,-1.0,3318,66729,2994,20.105,0.902,-18.301000000000002,70,-1,0,-812
0,0.05,8,-1.0,3318,66731,3350,20.106,1.009,-18.088,70,-1,0,-924
0,0.05,7,-1.0,3318,66733,3818,20.106,1.15,-17.806,70,-1,0,-996
0,0.05,6,-1.0,3318,66735,4276,20.107,1.288,-17.531,70,-1,0,-782
0,0.05,5,-1.0,3318,66737,4744,20.108,1.429,-17.25,70,-1,0,1499
0,0.05,9,-1.0,2251,43110,1636,19.143,0.726,-17.691000000000003,45,-1,0,-710
0,0.05,8,-1.0,2251,43112,1872,19.144,0.831,-17.482,45,-1,0,-782
0,0.05,7,-1.0,2251,43114,2172,19.145,0.964,-17.217,45,-1,0,-802
0,0.05,6,-1.0,2251,43116,2480,19.146,1.101,-16.944000000000003,45,-1,0,-575
0,0.05,5,-1.0,2251,43118,2826,19.147,1.255,-16.637,45,-1,0,1199
0,0.05,9,-1.0,955,19079,634,19.957,0.663,-18.631,20,-1,0,-302
0,0.05,8,-1.0,955,19081,740,19.959,0.774,-18.411,20,-1,0,-349
0,0.05,7,-1.0,955,19083,818,19.961,0.856,-18.249,20,-1,0,-375
0,0.05,6,-1.0,955,19085,950,19.963,0.994,-17.975,20,-1,0,-341
0,0.05,5,-1.0,955,19087,1112,19.965,1.163,-17.639,20,-1,0,628
0,0.05,9,-1.0,4494,90435,4740,20.119,1.055,-18.009,95,-1,9,-921
0,0.05,8,-1.0,4494,90437,5386,20.119,1.198,-17.723,95,-1,9,-1034
0,0.05,7,-1.0,4494,90439,6064,20.12,1.349,-17.422,95,-1,9,-1128
0,0.05,6,-1.0,4494,90441,6634,20.12,1.476,-17.168,95,-1,9,-1138
0,0.05,5,-1.0,4494,90443,7090,20.121,1.577,-16.967,95,-1,9,-792
