InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,6,-1.0,4939,2373,7065,0.48,0.48,105,-1,20,0
0,0.05,5,-1.0,4939,2816,8180,0.57,0.551,105,-1,20,0
0,0.05,9,-1.0,3775,1192,3549,0.316,0.316,80,-1,20,0
0,0.05,8,-1.0,3775,1347,4023,0.357,0.357,80,-1,20,0
0,0.05,7,-1.0,3775,1583,4732,0.419,0.419,80,-1,20,0
0,0.05,6,-1.0,3775,1838,5488,0.487,0.486,80,-1,20,0
0,0.05,5,-1.0,3775,2144,6283,0.568,0.554,80,-1,20,0
0,0.05,9,-1.0,2649,841,2504,0.317,0.318,55,-1,20,0
0,0.05,8,-1.0,2649,957,2853,0.361,0.362,55,-1,20,0
0,0.05,7,-1.0,2649,1094,3264,0.413,0.413,55,-1,20,0
0,0.05,6,-1.0,2649,1239,3697,0.468,0.468,55,-1,20,0
0,0.05,5,-1.0,2649,1405,4117,0.53,0.516,55,-1,20,0
0,0.05,9,-1.0,1376,480,1437,0.349,0.349,30,-1,20,0
0,0.05,8,-1.0,1376,530,1585,0.385,0.386,30,-1,20,0
0,0.05,7,-1.0,1376,597,1789,0.434,0.434,30,-1,20,0
0,0.05,6,-1.0,1376,660,1976,0.479,0.48,30,-1,20,0
0,0.05,5,-1.0,1376,764,2227,0.555,0.537,30,-1,20,0
0,0.05,9,-1.0,5008,1642,4905,0.328,0.328,105,-1,16,0
0,0.05,8,-1.0,5008,1875,5594,0.374,0.375,105,-1,16,0
0,0.05,7,-1.0,5008,2163,6444,0.432,0.432,105,-1,16,0
0,0.05,6,-1.0,5008,2475,7349,0.494,0.493,105,-1,16,0
0,0.05,5,-1.0,5008,2933,8463,0.586,0.565,105,-1,16,0
0,0.05,9,-1.0,3947,1204,3584,0.305,0.305,80,-1,16,0
0,0.05,8,-1.0,3947,1369,4081,0.347,0.347,80,-1,16,0
0,0.05,7,-1.0,3947,1566,4675,0.397,0.397,80,-1,16,0
0,0.05,6,-1.0,3947,1817,5404,0.46,0.459,80,-1,16,0
0,0.05,5,-1.0,3947,2147,6211,0.544,0.525,80,-1,16,0
0,0.05,9,-1.0,2554,860,2549,0.337,0.337,55,-1,16,0
0,0.05,8,-1.0,2554,983,2924,0.385,0.385,55,-1,16,0
0,0.05,7,-1.0,2554,1114,3314,0.436,0.436,55,-1,16,0
0,0.05,6,-1.0,2554,1273,3792,0.498,0.497,55,-1,16,0
0,0.05,5,-1.0,2554,1450,4212,0.568,0.545,55,-1,16,0
0,0.05,9,-1.0,1384,493,1466,0.356,0.357,30,-1,16,0
0,0.05,8,-1.0,1384,551,1643,0.398,0.399,30,-1,16,0
0,0.05,7,-1.0,1384,610,1824,0.44,0.441,30,-1,16,0
0,0.05,6,-1.0,1384,685,2047,0.495,0.495,30,-1,16,0
0,0.05,5,-1.0,1384,791,2296,0.571,0.546,30,-1,16,0
0,0.05,9,-1.0,4919,1587,4687,0.323,0.323,105,-1,12,0
0,0.05,8,-1.0,4919,1831,5401,0.372,0.372,105,-1,12,0
0,0.05,7,-1.0,4919,2115,6241,0.43,0.43,105,-1,12,0
0,0.05,6,-1.0,4919,2471,7242,0.502,0.501,105,-1,12,0
0,0.05,5,-1.0,4919,3035,8501,0.617,0.579,105,-1,12,0
0,0.05,9,-1.0,3824,1293,3814,0.338,0.338,80,-1,12,0
0,0.05,8,-1.0,3824,1472,4359,0.385,0.385,80,-1,12,0
0,0.05,7,-1.0,3824,1697,5025,0.444,0.444,80,-1,12,0
0,0.05,6,-1.0,3824,1957,5773,0.512,0.509,80,-1,12,0
0,0.05,5,-1.0,3824,2284,6566,0.597,0.572,80,-1,12,0
0,0.05,9,-1.0,2605,878,2581,0.337,0.337,55,-1,12,0
0,0.05,8,-1.0,2605,995,2937,0.382,0.382,55,-1,12,0
0,0.05,7,-1.0,2605,1100,3262,0.422,0.422,55,-1,12,0
0,0.05,6,-1.0,2605,1266,3744,0.486,0.484,55,-1,12,0
0,0.05,5,-1.0,2605,1495,4302,0.574,0.55,55,-1,12,0
0,0.05,9,-1.0,1440,477,1386,0.331,0.332,30,-1,12,0
0,0.05,8,-1.0,1440,552,1617,0.383,0.384,30,-1,12,0
0,0.05,7,-1.0,1440,626,1838,0.434,0.435,30,-1,12,0
0,0.05,6,-1.0,1440,713,2114,0.495,0.494,30,-1,12,0
0,0.05,5,-1.0,1440,833,2418,0.578,0.553,30,-1,12,0
0,0.05,9,-1.0,4867,1701,4943,0.349,0.35,105,-1,8,0
0,0.05,8,-1.0,4867,1958,5690,0.402,0.402,105,-1,8,0
0,0.05,7,-1.0,4867,2267,6555,0.466,0.465,105,-1,8,0
0,0.05,6,-1.0,4867,2649,7569,0.544,0.54,105,-1,8,0
0,0.05,5,-1.0,4867,3170,8731,0.651,0.611,105,-1,8,0
0,0.05,9,-1.0,3838,1295,3747,0.337,0.338,80,-1,8,0
0,0.05,8,-1.0,3838,1475,4290,0.384,0.384,80,-1,8,0
0,0.05,7,-1.0,3838,1746,5064,0.455,0.455,80,-1,8,0
0,0.05,6,-1.0,3838,2030,5845,0.529,0.525,80,-1,8,0
0,0.05,5,-1.0,3838,2428,6756,0.632,0.592,80,-1,8,0
0,0.05,9,-1.0,2644,901,2598,0.341,0.341,55,-1,8,0
0,0.05,8,-1.0,2644,1017,2943,0.384,0.385,55,-1,8,0
0,0.05,7,-1.0,2644,1161,3364,0.439,0.439,55,-1,8,0
0,0.05,6,-1.0,2644,1318,3802,0.498,0.497,55,-1,8,0
0,0.05,5,-1.0,2644,1552,4366,0.587,0.559,55,-1,8,0
0,0.05,9,-1.0,1456,467,1329,0.321,0.321,30,-1,8,0
0,0.05,8,-1.0,1456,544,1556,0.373,0.374,30,-1,8,0
0,0.05,7,-1.0,1456,615,1778,0.422,0.423,30,-1,8,0
0,0.05,6,-1.0,1456,707,2048,0.485,0.486,30,-1,8,0
0,0.05,5,-1.0,1456,830,2343,0.57,0.547,30,-1,8,0
0,0.05,9,-1.0,4913,1837,5051,0.374,0.374,105,-1,4,0
0,0.05,8,-1.0,4913,2211,6056,0.45,0.45,105,-1,4,0
0,0.05,7,-1.0,4913,2565,7068,0.522,0.522,105,-1,4,0
0,0.05,6,-1.0,4913,2973,8096,0.605,0.596,105,-1,4,0
0,0.05,5,-1.0,4913,3559,9254,0.724,0.649,105,-1,4,0
0,0.05,9,-1.0,3805,1383,3813,0.363,0.364,80,-1,4,0
0,0.05,8,-1.0,3805,1571,4355,0.413,0.413,80,-1,4,0
0,0.05,7,-1.0,3805,1818,5063,0.478,0.478,80,-1,4,0
0,0.05,6,-1.0,3805,2091,5797,0.549,0.548,80,-1,4,0
0,0.05,5,-1.0,3805,2501,6647,0.657,0.607,80,-1,4,0
0,0.05,9,-1.0,2605,842,2290,0.323,0.323,55,-1,4,0
0,0.05,8,-1.0,2605,965,2660,0.37,0.371,55,-1,4,0
0,0.05,7,-1.0,2605,1158,3196,0.444,0.445,55,-1,4,0
0,0.05,6,-1.0,2605,1368,3778,0.525,0.523,55,-1,4,0
0,0.05,5,-1.0,2605,1658,4432,0.636,0.597,55,-1,4,0
0,0.05,9,-1.0,1439,490,1324,0.34,0.341,30,-1,4,0
0,0.05,8,-1.0,1439,553,1496,0.384,0.385,30,-1,4,0
0,0.05,7,-1.0,1439,622,1726,0.432,0.433,30,-1,4,0
0,0.05,6,-1.0,1439,710,1976,0.493,0.492,30,-1,4,0
0,0.05,5,-1.0,1439,893,2437,0.62,0.598,30,-1,4,0
0,0.05,9,-1.0,4928,2946,6282,0.598,0.476,105,-1,0,0
0,0.05,8,-1.0,4928,3247,7203,0.659,0.549,105,-1,0,0
0,0.05,7,-1.0,4928,3549,8057,0.72,0.62,105,-1,0,0
0,0.05,6,-1.0,4928,3912,9021,0.794,0.671,105,-1,0,0
0,0.05,5,-1.0,4928,4892,9994,0.992,0.612,105,-1,0,0
0,0.05,9,-1.0,3787,1989,4054,0.525,0.395,80,-1,0,0
0,0.05,8,-1.0,3787,2207,4673,0.583,0.451,80,-1,0,0
0,0.05,7,-1.0,3787,2452,5397,0.647,0.522,80,-1,0,0
0,0.05,6,-1.0,3787,2718,6010,0.718,0.573,80,-1,0,0
0,0.05,5,-1.0,3787,3440,6690,0.908,0.525,80,-1,0,0
0,0.05,9,-1.0,2604,1155,2236,0.443,0.35,55,-1,0,0
0,0.05,8,-1.0,2604,1302,2655,0.5,0.394,55,-1,0,0
0,0.05,7,-1.0,2604,1492,3173,0.573,0.455,55,-1,0,0
0,0.05,6,-1.0,2604,1678,3559,0.644,0.501,55,-1,0,0
0,0.05,5,-1.0,2604,2128,4012,0.817,0.484,55,-1,0,0
0,0.05,9,-1.0,1487,533,976,0.358,0.3,30,-1,0,0
0,0.05,8,-1.0,1487,609,1122,0.409,0.347,30,-1,0,0
0,0.05,7,-1.0,1487,689,1280,0.463,0.4,30,-1,0,0
0,0.05,6,-1.0,1487,778,1450,0.523,0.454,30,-1,0,0
0,0.05,5,-1.0,1487,965,1666,0.649,0.475,30,-1,0,0
