InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,5,-1.0,1400,855,2315,0.61,0.573,30,-1,4,0
0,0.05,9,-1.0,4871,2943,6401,0.604,0.488,105,-1,0,0
0,0.05,8,-1.0,4871,3232,7296,0.663,0.558,105,-1,0,0
0,0.05,7,-1.0,4871,3547,8148,0.728,0.625,105,-1,0,0
0,0.05,6,-1.0,4871,3922,9070,0.805,0.67,105,-1,0,0
0,0.05,5,-1.0,4871,4846,9957,0.995,0.61,105,-1,0,0
0,0.05,9,-1.0,3835,1946,4012,0.507,0.388,80,-1,0,0
0,0.05,8,-1.0,3835,2168,4624,0.565,0.441,80,-1,0,0
0,0.05,7,-1.0,3835,2437,5352,0.635,0.51,80,-1,0,0
0,0.05,6,-1.0,3835,2731,6032,0.712,0.575,80,-1,0,0
0,0.05,5,-1.0,3835,3353,6776,0.874,0.553,80,-1,0,0
0,0.05,9,-1.0,2587,1188,2285,0.459,0.352,55,-1,0,0
0,0.05,8,-1.0,2587,1344,2752,0.519,0.4,55,-1,0,0
0,0.05,7,-1.0,2587,1502,3171,0.58,0.456,55,-1,0,0
0,0.05,6,-1.0,2587,1707,3656,0.66,0.524,55,-1,0,0
0,0.05,5,-1.0,2587,2083,4073,0.805,0.515,55,-1,0,0
0,0.05,9,-1.0,1395,542,1008,0.388,0.335,30,-1,0,0
0,0.05,8,-1.0,1395,609,1128,0.436,0.373,30,-1,0,0
0,0.05,7,-1.0,1395,705,1318,0.505,0.441,30,-1,0,0
0,0.05,6,-1.0,1395,777,1450,0.557,0.485,30,-1,0,0
0,0.05,5,-1.0,1395,918,1606,0.658,0.495,30,-1,0,0
