InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,9,-1.0,5083,1656,4773,0.326,0.939,1.5519999999999998,105,-1,8,0
0,0.05,8,-1.0,5083,1921,5557,0.378,1.093,1.8079999999999998,105,-1,8,0
0,0.05,7,-1.0,5083,2262,6512,0.445,1.281,2.117,105,-1,8,0
0,0.05,6,-1.0,5083,2670,7619,0.525,1.499,2.4730000000000003,105,-1,8,0
0,0.05,5,-1.0,5083,3411,8823,0.671,1.735,2.7990000000000004,105,-1,8,0
0,0.05,9,-1.0,3840,1273,3688,0.331,0.96,1.589,80,-1,8,0
0,0.05,8,-1.0,3840,1443,4192,0.376,1.091,1.806,80,-1,8,0
0,0.05,7,-1.0,3840,1658,4800,0.432,1.25,2.068,80,-1,8,0
0,0.05,6,-1.0,3840,1916,5522,0.499,1.438,2.377,80,-1,8,0
0,0.05,5,-1.0,3840,2459,6424,0.64,1.672,2.7039999999999997,80,-1,8,0
0,0.05,9,-1.0,2657,866,2495,0.326,0.939,1.5519999999999998,55,-1,8,0
0,0.05,8,-1.0,2657,967,2813,0.364,1.058,1.7520000000000002,55,-1,8,0
0,0.05,7,-1.0,2657,1114,3247,0.419,1.222,2.025,55,-1,8,0
0,0.05,6,-1.0,2657,1304,3769,0.491,1.418,2.3449999999999998,55,-1,8,0
0,0.05,5,-1.0,2657,1651,4316,0.621,1.624,2.6270000000000002,55,-1,8,0
0,0.05,9,-1.0,1419,523,1485,0.368,1.046,1.7240000000000002,30,-1,8,0
0,0.05,8,-1.0,1419,595,1703,0.419,1.199,1.979,30,-1,8,0
0,0.05,7,-1.0,1419,658,1903,0.463,1.34,2.217,30,-1,8,0
0,0.05,6,-1.0,1419,758,2186,0.534,1.539,2.5439999999999996,30,-1,8,0
0,0.05,5,-1.0,1419,908,2398,0.639,1.689,2.739,30,-1,8,0
0,0.05,9,-1.0,4964,1849,5061,0.372,1.019,1.666,105,-1,4,0
0,0.05,8,-1.0,4964,2159,5958,0.435,1.2,1.9649999999999999,105,-1,4,0
0,0.05,7,-1.0,4964,2540,6968,0.512,1.403,2.294,105,-1,4,0
0,0.05,6,-1.0,4964,3037,8183,0.612,1.648,2.6839999999999997,105,-1,4,0
0,0.05,5,-1.0,4964,4036,9173,0.813,1.848,2.883,105,-1,4,0
0,0.05,9,-1.0,3770,1315,3612,0.349,0.958,1.567,80,-1,4,0
0,0.05,8,-1.0,3770,1502,4162,0.398,1.104,1.81,80,-1,4,0
0,0.05,7,-1.0,3770,1724,4794,0.457,1.271,2.085,80,-1,4,0
0,0.05,6,-1.0,3770,2065,5620,0.548,1.49,2.432,80,-1,4,0
0,0.05,5,-1.0,3770,2841,6601,0.753,1.75,2.747,80,-1,4,0
0,0.05,9,-1.0,2577,910,2471,0.353,0.958,1.563,55,-1,4,0
0,0.05,8,-1.0,2577,1044,2890,0.405,1.121,1.837,55,-1,4,0
0,0.05,7,-1.0,2577,1174,3245,0.455,1.259,2.0629999999999997,55,-1,4,0
0,0.05,6,-1.0,2577,1391,3764,0.54,1.46,2.38,55,-1,4,0
0,0.05,5,-1.0,2577,1907,4367,0.74,1.694,2.6479999999999997,55,-1,4,0
0,0.05,9,-1.0,1445,474,1276,0.328,0.882,1.436,30,-1,4,0
0,0.05,8,-1.0,1445,549,1484,0.38,1.026,1.6720000000000002,30,-1,4,0
0,0.05,7,-1.0,1445,645,1753,0.446,1.212,1.978,30,-1,4,0
0,0.05,6,-1.0,1445,757,2038,0.524,1.409,2.294,30,-1,4,0
0,0.05,5,-1.0,1445,1057,2343,0.731,1.62,2.5090000000000003,30,-1,4,0
0,0.05,9,-1.0,5017,2907,6274,0.579,1.25,1.921,105,-1,0,0
0,0.05,8,-1.0,5017,3222,7222,0.642,1.439,2.236,105,-1,0,0
0,0.05,7,-1.0,5017,3571,8139,0.712,1.622,2.532,105,-1,0,0
0,0.05,6,-1.0,5017,4268,9144,0.851,1.822,2.793,105,-1,0,0
0,0.05,5,-1.0,5017,7780,9930,1.55,1.979,2.4080000000000004,105,-1,0,0
0,0.05,9,-1.0,3740,2059,4204,0.55,1.124,1.6980000000000002,80,-1,0,0
0,0.05,8,-1.0,3740,2291,4854,0.612,1.298,1.984,80,-1,0,0
0,0.05,7,-1.0,3740,2535,5542,0.678,1.481,2.2840000000000003,80,-1,0,0
0,0.05,6,-1.0,3740,3007,6197,0.804,1.657,2.51,80,-1,0,0
0,0.05,5,-1.0,3740,5833,6946,1.559,1.857,2.1550000000000002,80,-1,0,0
0,0.05,9,-1.0,2573,1138,2176,0.442,0.845,1.248,55,-1,0,0
0,0.05,8,-1.0,2573,1300,2618,0.505,1.017,1.529,55,-1,0,0
0,0.05,7,-1.0,2573,1493,3137,0.58,1.219,1.858,55,-1,0,0
0,0.05,6,-1.0,2573,1890,3599,0.734,1.398,2.062,55,-1,0,0
0,0.05,5,-1.0,2573,4155,3968,1.614,1.542,1.47,55,-1,0,0
0,0.05,9,-1.0,1498,555,1018,0.37,0.679,0.9880000000000001,30,-1,0,0
0,0.05,8,-1.0,1498,624,1158,0.416,0.773,1.1300000000000001,30,-1,0,0
0,0.05,7,-1.0,1498,708,1298,0.472,0.866,1.26,30,-1,0,0
0,0.05,6,-1.0,1498,943,1474,0.629,0.983,1.337,30,-1,0,0
0,0.05,5,-1.0,1498,2427,1756,1.619,1.171,0.7230000000000001,30,-1,0,0
0,0.05,9,-1.0,5062,1675,4808,0.331,0.95,1.569,105,-1,8,0
0,0.05,8,-1.0,5062,1931,5551,0.381,1.096,1.8110000000000002,105,-1,8,0
0,0.05,7,-1.0,5062,2284,6563,0.451,1.296,2.141,105,-1,8,0
0,0.05,6,-1.0,5062,2696,7669,0.532,1.515,2.4979999999999998,105,-1,8,0
0,0.05,5,-1.0,5062,3323,8846,0.656,1.747,2.838,105,-1,8,0
0,0.05,9,-1.0,3780,1263,3617,0.334,0.957,1.5799999999999998,80,-1,8,0
0,0.05,8,-1.0,3780,1465,4197,0.387,1.11,1.8330000000000002,80,-1,8,0
0,0.05,7,-1.0,3780,1657,4771,0.438,1.262,2.086,80,-1,8,0
0,0.05,6,-1.0,3780,1966,5639,0.52,1.491,2.462,80,-1,8,0
0,0.05,5,-1.0,3780,2420,6570,0.64,1.738,2.836,80,-1,8,0
0,0.05,9,-1.0,2657,835,2395,0.314,0.901,1.488,55,-1,8,0
0,0.05,8,-1.0,2657,976,2826,0.367,1.063,1.759,55,-1,8,0
0,0.05,7,-1.0,2657,1136,3298,0.427,1.241,2.055,55,-1,8,0
0,0.05,6,-1.0,2657,1327,3844,0.499,1.446,2.393,55,-1,8,0
0,0.05,5,-1.0,2657,1596,4353,0.6,1.638,2.6759999999999997,55,-1,8,0
0,0.05,9,-1.0,1382,474,1349,0.343,0.975,1.607,30,-1,8,0
0,0.05,8,-1.0,1382,530,1518,0.383,1.098,1.8130000000000002,30,-1,8,0
0,0.05,7,-1.0,1382,615,1776,0.445,1.284,2.123,30,-1,8,0
0,0.05,6,-1.0,1382,714,2071,0.516,1.497,2.478,30,-1,8,0
0,0.05,5,-1.0,1382,856,2336,0.619,1.689,2.7590000000000003,30,-1,8,0
0,0.05,9,-1.0,5088,1903,5199,0.374,1.022,1.67,105,-1,4,0
0,0.05,8,-1.0,5088,2245,6133,0.441,1.205,1.969,105,-1,4,0
0,0.05,7,-1.0,5088,2625,7171,0.516,1.409,2.302,105,-1,4,0
0,0.05,6,-1.0,5088,3074,8358,0.604,1.642,2.6799999999999997,105,-1,4,0
0,0.05,5,-1.0,5088,3860,9505,0.758,1.868,2.978,105,-1,4,0
0,0.05,9,-1.0,3902,1397,3788,0.358,0.971,1.584,80,-1,4,0
0,0.05,8,-1.0,3902,1601,4393,0.41,1.126,1.8419999999999999,80,-1,4,0
0,0.05,7,-1.0,3902,1835,5046,0.47,1.293,2.1159999999999997,80,-1,4,0
0,0.05,6,-1.0,3902,2151,5876,0.551,1.506,2.461,80,-1,4,0
0,0.05,5,-1.0,3902,2778,6758,0.712,1.731,2.75,80,-1,4,0
0,0.05,9,-1.0,2600,901,2437,0.346,0.937,1.528,55,-1,4,0
0,0.05,8,-1.0,2600,1038,2819,0.399,1.084,1.7690000000000001,55,-1,4,0
0,0.05,7,-1.0,2600,1182,3251,0.454,1.25,2.046,55,-1,4,0
0,0.05,6,-1.0,2600,1365,3731,0.525,1.434,2.343,55,-1,4,0
0,0.05,5,-1.0,2600,1724,4299,0.663,1.653,2.643,55,-1,4,0
0,0.05,9,-1.0,1363,460,1237,0.337,0.907,1.477,30,-1,4,0
0,0.05,8,-1.0,1363,519,1405,0.38,1.03,1.6800000000000002,30,-1,4,0
0,0.05,7,-1.0,1363,599,1635,0.439,1.199,1.959,30,-1,4,0
0,0.05,6,-1.0,1363,687,1866,0.504,1.368,2.232,30,-1,4,0
0,0.05,5,-1.0,1363,918,2198,0.673,1.611,2.549,30,-1,4,0
0,0.05,9,-1.0,5022,3012,6541,0.6,1.302,2.004,105,-1,0,0
0,0.05,8,-1.0,5022,3315,7436,0.66,1.48,2.3,105,-1,0,0
0,0.05,7,-1.0,5022,3608,8282,0.718,1.649,2.58,105,-1,0,0
0,0.05,6,-1.0,5022,4109,9211,0.818,1.834,2.85,105,-1,0,0
0,0.05,5,-1.0,5022,6462,10174,1.286,2.025,2.764,105,-1,0,0
0,0.05,9,-1.0,3768,2033,4212,0.539,1.118,1.697,80,-1,0,0
0,0.05,8,-1.0,3768,2264,4853,0.601,1.288,1.975,80,-1,0,0
0,0.05,7,-1.0,3768,2512,5498,0.666,1.459,2.2520000000000002,80,-1,0,0
0,0.05,6,-1.0,3768,2910,6135,0.772,1.628,2.484,80,-1,0,0
0,0.05,5,-1.0,3768,4675,6875,1.24,1.824,2.4080000000000004,80,-1,0,0
0,0.05,9,-1.0,2660,1177,2300,0.442,0.864,1.286,55,-1,0,0
0,0.05,8,-1.0,2660,1347,2729,0.506,1.026,1.546,55,-1,0,0
0,0.05,7,-1.0,2660,1537,3207,0.578,1.205,1.8320000000000003,55,-1,0,0
0,0.05,6,-1.0,2660,1843,3727,0.693,1.401,2.109,55,-1,0,0
0,0.05,5,-1.0,2660,3172,4128,1.192,1.551,1.91,55,-1,0,0
0,0.05,9,-1.0,1454,621,1148,0.427,0.789,1.151,30,-1,0,0
0,0.05,8,-1.0,1454,697,1290,0.479,0.887,1.295,30,-1,0,0
0,0.05,7,-1.0,1454,783,1456,0.538,1.001,1.4639999999999997,30,-1,0,0
0,0.05,6,-1.0,1454,937,1602,0.644,1.101,1.5579999999999998,30,-1,0,0
0,0.05,5,-1.0,1454,1718,1774,1.181,1.219,1.2570000000000001,30,-1,0,0
0,0.05,9,-1.0,5116,1692,4904,0.331,0.958,1.585,105,-1,8,0
0,0.05,8,-1.0,5116,1969,5686,0.385,1.111,1.837,105,-1,8,0
0,0.05,7,-1.0,5116,2275,6537,0.445,1.278,2.111,105,-1,8,0
0,0.05,6,-1.0,5116,2670,7611,0.522,1.487,2.452,105,-1,8,0
0,0.05,5,-1.0,5116,3206,8856,0.627,1.731,2.835,105,-1,8,0
0,0.05,9,-1.0,3866,1303,3753,0.337,0.971,1.605,80,-1,8,0
0,0.05,8,-1.0,3866,1491,4323,0.386,1.118,1.85,80,-1,8,0
0,0.05,7,-1.0,3866,1705,4966,0.441,1.284,2.1270000000000002,80,-1,8,0
0,0.05,6,-1.0,3866,2002,5789,0.518,1.497,2.476,80,-1,8,0
0,0.05,5,-1.0,3866,2408,6752,0.623,1.746,2.8689999999999998,80,-1,8,0
0,0.05,9,-1.0,2729,872,2498,0.319,0.915,1.5110000000000001,55,-1,8,0
0,0.05,8,-1.0,2729,1023,2951,0.375,1.081,1.787,55,-1,8,0
0,0.05,7,-1.0,2729,1174,3411,0.43,1.249,2.068,55,-1,8,0
0,0.05,6,-1.0,2729,1348,3902,0.494,1.429,2.364,55,-1,8,0
0,0.05,5,-1.0,2729,1581,4493,0.579,1.646,2.713,55,-1,8,0
0,0.05,9,-1.0,1450,479,1361,0.33,0.938,1.5459999999999998,30,-1,8,0
0,0.05,8,-1.0,1450,530,1526,0.365,1.052,1.739,30,-1,8,0
0,0.05,7,-1.0,1450,608,1768,0.419,1.218,2.017,30,-1,8,0
0,0.05,6,-1.0,1450,697,2027,0.48,1.397,2.314,30,-1,8,0
0,0.05,5,-1.0,1450,807,2303,0.556,1.587,2.618,30,-1,8,0
0,0.05,9,-1.0,4877,1883,5131,0.386,1.052,1.718,105,-1,4,0
0,0.05,8,-1.0,4877,2166,5915,0.444,1.213,1.9820000000000002,105,-1,4,0
0,0.05,7,-1.0,4877,2524,6907,0.517,1.416,2.315,105,-1,4,0
0,0.05,6,-1.0,4877,2944,8028,0.604,1.646,2.6879999999999997,105,-1,4,0
0,0.05,5,-1.0,4877,3524,9208,0.722,1.888,3.054,105,-1,4,0
0,0.05,9,-1.0,3908,1391,3790,0.356,0.97,1.584,80,-1,4,0
0,0.05,8,-1.0,3908,1603,4419,0.41,1.13,1.8499999999999999,80,-1,4,0
0,0.05,7,-1.0,3908,1850,5140,0.473,1.315,2.157,80,-1,4,0
0,0.05,6,-1.0,3908,2174,5970,0.556,1.527,2.4979999999999998,80,-1,4,0
0,0.05,5,-1.0,3908,2565,6902,0.656,1.766,2.876,80,-1,4,0
0,0.05,9,-1.0,2550,870,2374,0.341,0.931,1.5210000000000001,55,-1,4,0
0,0.05,8,-1.0,2550,987,2743,0.387,1.075,1.763,55,-1,4,0
0,0.05,7,-1.0,2550,1153,3189,0.452,1.25,2.048,55,-1,4,0
0,0.05,6,-1.0,2550,1346,3708,0.528,1.454,2.38,55,-1,4,0
0,0.05,5,-1.0,2550,1594,4297,0.625,1.684,2.743,55,-1,4,0
0,0.05,9,-1.0,1388,499,1332,0.359,0.959,1.559,30,-1,4,0
0,0.05,8,-1.0,1388,562,1507,0.405,1.085,1.765,30,-1,4,0
0,0.05,7,-1.0,1388,633,1724,0.456,1.241,2.0260000000000002,30,-1,4,0
0,0.05,6,-1.0,1388,727,2007,0.523,1.445,2.367,30,-1,4,0
0,0.05,5,-1.0,1388,840,2292,0.605,1.65,2.695,30,-1,4,0
0,0.05,9,-1.0,5134,2959,6370,0.576,1.241,1.9060000000000001,105,-1,0,0
0,0.05,8,-1.0,5134,3274,7238,0.638,1.41,2.182,105,-1,0,0
0,0.05,7,-1.0,5134,3616,8245,0.704,1.606,2.508,105,-1,0,0
0,0.05,6,-1.0,5134,4017,9292,0.782,1.81,2.838,105,-1,0,0
0,0.05,5,-1.0,5134,5014,10216,0.976,1.989,3.0020000000000002,105,-1,0,0
0,0.05,9,-1.0,3790,1962,4022,0.518,1.061,1.6039999999999999,80,-1,0,0
0,0.05,8,-1.0,3790,2219,4756,0.585,1.255,1.9249999999999998,80,-1,0,0
0,0.05,7,-1.0,3790,2457,5488,0.648,1.448,2.2479999999999998,80,-1,0,0
0,0.05,6,-1.0,3790,2756,6160,0.727,1.625,2.523,80,-1,0,0
0,0.05,5,-1.0,3790,3402,6924,0.897,1.826,2.755,80,-1,0,0
0,0.05,9,-1.0,2633,1159,2247,0.44,0.853,1.266,55,-1,0,0
0,0.05,8,-1.0,2633,1346,2683,0.511,1.019,1.5269999999999997,55,-1,0,0
0,0.05,7,-1.0,2633,1517,3112,0.576,1.181,1.786,55,-1,0,0
0,0.05,6,-1.0,2633,1715,3567,0.651,1.354,2.0570000000000004,55,-1,0,0
0,0.05,5,-1.0,2633,2080,4029,0.79,1.53,2.27,55,-1,0,0
0,0.05,9,-1.0,1416,554,1024,0.391,0.723,1.055,30,-1,0,0
0,0.05,8,-1.0,1416,615,1146,0.434,0.809,1.1840000000000002,30,-1,0,0
0,0.05,7,-1.0,1416,710,1324,0.501,0.934,1.367,30,-1,0,0
0,0.05,6,-1.0,1416,785,1470,0.554,1.037,1.5199999999999998,30,-1,0,0
0,0.05,5,-1.0,1416,924,1653,0.652,1.167,1.682,30,-1,0,0
