InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,6,-1.0,2631,1277,3767,0.485,1.431,2.3770000000000002,55,-1,16,0
0,0.05,5,-1.0,2631,1552,4338,0.59,1.648,2.706,55,-1,16,0
0,0.05,9,-1.0,1423,494,1465,0.347,1.029,1.7109999999999999,30,-1,16,0
0,0.05,8,-1.0,1423,566,1683,0.397,1.182,1.9669999999999999,30,-1,16,0
0,0.05,7,-1.0,1423,649,1930,0.456,1.355,2.254,30,-1,16,0
0,0.05,6,-1.0,1423,749,2205,0.526,1.548,2.5700000000000003,30,-1,16,0
0,0.05,5,-1.0,1423,885,2433,0.621,1.709,2.797,30,-1,16,0
0,0.05,9,-1.0,4930,1618,4761,0.328,0.966,1.6039999999999999,105,-1,12,0
0,0.05,8,-1.0,4930,1883,5544,0.382,1.124,1.866,105,-1,12,0
0,0.05,7,-1.0,4930,2192,6435,0.445,1.305,2.165,105,-1,12,0
0,0.05,6,-1.0,4930,2538,7288,0.515,1.478,2.441,105,-1,12,0
0,0.05,5,-1.0,4930,3208,8402,0.651,1.704,2.7569999999999997,105,-1,12,0
0,0.05,9,-1.0,3854,1248,3681,0.324,0.955,1.5859999999999999,80,-1,12,0
0,0.05,8,-1.0,3854,1416,4191,0.367,1.087,1.807,80,-1,12,0
0,0.05,7,-1.0,3854,1612,4753,0.418,1.233,2.048,80,-1,12,0
0,0.05,6,-1.0,3854,1888,5459,0.49,1.416,2.3419999999999996,80,-1,12,0
0,0.05,5,-1.0,3854,2413,6391,0.626,1.658,2.69,80,-1,12,0
0,0.05,9,-1.0,2612,848,2491,0.325,0.953,1.581,55,-1,12,0
0,0.05,8,-1.0,2612,955,2814,0.365,1.077,1.789,55,-1,12,0
0,0.05,7,-1.0,2612,1107,3258,0.424,1.247,2.0700000000000003,55,-1,12,0
0,0.05,6,-1.0,2612,1276,3669,0.488,1.404,2.32,55,-1,12,0
0,0.05,5,-1.0,2612,1591,4262,0.609,1.631,2.653,55,-1,12,0
0,0.05,9,-1.0,1470,470,1376,0.32,0.935,1.55,30,-1,12,0
0,0.05,8,-1.0,1470,538,1580,0.366,1.074,1.782,30,-1,12,0
0,0.05,7,-1.0,1470,607,1783,0.413,1.212,2.011,30,-1,12,0
0,0.05,6,-1.0,1470,717,2074,0.487,1.41,2.3329999999999997,30,-1,12,0
0,0.05,5,-1.0,1470,898,2386,0.61,1.622,2.6340000000000003,30,-1,12,0
0,0.05,9,-1.0,5053,1700,4920,0.336,0.973,1.6099999999999999,105,-1,8,0
0,0.05,8,-1.0,5053,1971,5715,0.39,1.131,1.8719999999999999,105,-1,8,0
0,0.05,7,-1.0,5053,2295,6617,0.454,1.309,2.1639999999999997,105,-1,8,0
0,0.05,6,-1.0,5053,2710,7654,0.536,1.514,2.492,105,-1,8,0
0,0.05,5,-1.0,5053,3478,8799,0.688,1.741,2.7940000000000005,105,-1,8,0
0,0.05,9,-1.0,3773,1231,3566,0.326,0.945,1.5639999999999998,80,-1,8,0
0,0.05,8,-1.0,3773,1426,4129,0.378,1.094,1.81,80,-1,8,0
0,0.05,7,-1.0,3773,1667,4817,0.442,1.276,2.11,80,-1,8,0
0,0.05,6,-1.0,3773,1897,5419,0.503,1.436,2.3689999999999998,80,-1,8,0
0,0.05,5,-1.0,3773,2492,6287,0.66,1.666,2.6719999999999997,80,-1,8,0
0,0.05,9,-1.0,2575,892,2577,0.346,1.0,1.654,55,-1,8,0
0,0.05,8,-1.0,2575,1012,2920,0.393,1.134,1.8749999999999998,55,-1,8,0
0,0.05,7,-1.0,2575,1159,3353,0.45,1.302,2.154,55,-1,8,0
0,0.05,6,-1.0,2575,1347,3855,0.523,1.497,2.471,55,-1,8,0
0,0.05,5,-1.0,2575,1719,4445,0.667,1.726,2.785,55,-1,8,0
0,0.05,9,-1.0,1398,453,1298,0.324,0.928,1.532,30,-1,8,0
0,0.05,8,-1.0,1398,527,1521,0.377,1.087,1.797,30,-1,8,0
0,0.05,7,-1.0,1398,618,1780,0.442,1.272,2.102,30,-1,8,0
0,0.05,6,-1.0,1398,697,1992,0.498,1.424,2.3499999999999996,30,-1,8,0
0,0.05,5,-1.0,1398,892,2286,0.638,1.634,2.63,30,-1,8,0
0,0.05,9,-1.0,4972,1873,5151,0.377,1.036,1.695,105,-1,4,0
0,0.05,8,-1.0,4972,2175,5999,0.437,1.206,1.9749999999999999,105,-1,4,0
0,0.05,7,-1.0,4972,2551,6971,0.513,1.402,2.291,105,-1,4,0
0,0.05,6,-1.0,4972,2990,8010,0.601,1.611,2.621,105,-1,4,0
0,0.05,5,-1.0,4972,3890,9088,0.782,1.827,2.872,105,-1,4,0
0,0.05,9,-1.0,3697,1322,3627,0.357,0.981,1.605,80,-1,4,0
0,0.05,8,-1.0,3697,1543,4250,0.417,1.149,1.881,80,-1,4,0
0,0.05,7,-1.0,3697,1768,4874,0.478,1.318,2.1580000000000004,80,-1,4,0
0,0.05,6,-1.0,3697,2080,5602,0.562,1.515,2.468,80,-1,4,0
0,0.05,5,-1.0,3697,2847,6442,0.77,1.742,2.714,80,-1,4,0
0,0.05,9,-1.0,2633,898,2461,0.341,0.934,1.5270000000000001,55,-1,4,0
0,0.05,8,-1.0,2633,1020,2810,0.387,1.067,1.7469999999999999,55,-1,4,0
0,0.05,7,-1.0,2633,1173,3211,0.445,1.219,1.993,55,-1,4,0
0,0.05,6,-1.0,2633,1424,3712,0.541,1.409,2.277,55,-1,4,0
0,0.05,5,-1.0,2633,1991,4262,0.756,1.618,2.4800000000000004,55,-1,4,0
0,0.05,9,-1.0,1365,452,1219,0.331,0.892,1.453,30,-1,4,0
0,0.05,8,-1.0,1365,519,1400,0.38,1.025,1.67,30,-1,4,0
0,0.05,7,-1.0,1365,589,1602,0.431,1.173,1.915,30,-1,4,0
0,0.05,6,-1.0,1365,717,1838,0.525,1.346,2.1670000000000003,30,-1,4,0
0,0.05,5,-1.0,1365,1024,2142,0.75,1.568,2.386,30,-1,4,0
0,0.05,9,-1.0,5019,2934,6342,0.584,1.263,1.9419999999999997,105,-1,0,0
0,0.05,8,-1.0,5019,3237,7236,0.645,1.441,2.237,105,-1,0,0
0,0.05,7,-1.0,5019,3594,8159,0.716,1.625,2.534,105,-1,0,0
0,0.05,6,-1.0,5019,4358,9069,0.868,1.807,2.746,105,-1,0,0
0,0.05,5,-1.0,5019,7711,10001,1.536,1.992,2.448,105,-1,0,0
0,0.05,9,-1.0,3753,1957,4053,0.521,1.08,1.6390000000000002,80,-1,0,0
0,0.05,8,-1.0,3753,2163,4629,0.576,1.233,1.8900000000000001,80,-1,0,0
0,0.05,7,-1.0,3753,2465,5445,0.657,1.45,2.243,80,-1,0,0
0,0.05,6,-1.0,3753,3099,6145,0.826,1.637,2.448,80,-1,0,0
0,0.05,5,-1.0,3753,5951,6833,1.585,1.82,2.055,80,-1,0,0
0,0.05,9,-1.0,2693,1214,2282,0.451,0.847,1.2429999999999999,55,-1,0,0
0,0.05,8,-1.0,2693,1391,2723,0.516,1.011,1.5059999999999998,55,-1,0,0
0,0.05,7,-1.0,2693,1599,3267,0.594,1.213,1.8320000000000003,55,-1,0,0
0,0.05,6,-1.0,2693,2050,3694,0.761,1.371,1.9809999999999999,55,-1,0,0
0,0.05,5,-1.0,2693,4296,4174,1.595,1.549,1.503,55,-1,0,0
0,0.05,9,-1.0,1413,530,986,0.375,0.697,1.019,30,-1,0,0
0,0.05,8,-1.0,1413,611,1136,0.432,0.803,1.1740000000000002,30,-1,0,0
0,0.05,7,-1.0,1413,729,1309,0.516,0.926,1.336,30,-1,0,0
0,0.05,6,-1.0,1413,972,1511,0.687,1.069,1.4509999999999998,30,-1,0,0
0,0.05,5,-1.0,1413,2530,1714,1.789,1.212,0.635,30,-1,0,0
0,0.05,9,-1.0,5017,1648,4946,0.328,0.986,1.644,105,-1,28,0
0,0.05,8,-1.0,5017,1854,5562,0.369,1.108,1.8470000000000002,105,-1,28,0
0,0.05,7,-1.0,5017,2113,6339,0.421,1.263,2.105,105,-1,28,0
0,0.05,6,-1.0,5017,2426,7278,0.483,1.45,2.417,105,-1,28,0
0,0.05,5,-1.0,5017,2803,8323,0.559,1.659,2.759,105,-1,28,0
0,0.05,9,-1.0,3832,1198,3594,0.313,0.938,1.563,80,-1,28,0
0,0.05,8,-1.0,3832,1375,4125,0.359,1.076,1.7930000000000001,80,-1,28,0
0,0.05,7,-1.0,3832,1550,4650,0.404,1.213,2.0220000000000002,80,-1,28,0
0,0.05,6,-1.0,3832,1779,5334,0.464,1.392,2.32,80,-1,28,0
0,0.05,5,-1.0,3832,2070,6175,0.54,1.611,2.682,80,-1,28,0
0,0.05,9,-1.0,2616,832,2496,0.318,0.954,1.5899999999999999,55,-1,28,0
0,0.05,8,-1.0,2616,955,2866,0.365,1.095,1.825,55,-1,28,0
0,0.05,7,-1.0,2616,1083,3249,0.414,1.241,2.068,55,-1,28,0
0,0.05,6,-1.0,2616,1240,3717,0.474,1.42,2.3659999999999997,55,-1,28,0
0,0.05,5,-1.0,2616,1443,4293,0.551,1.64,2.7289999999999996,55,-1,28,0
0,0.05,9,-1.0,1420,450,1351,0.317,0.951,1.585,30,-1,28,0
0,0.05,8,-1.0,1420,530,1590,0.373,1.119,1.865,30,-1,28,0
0,0.05,7,-1.0,1420,598,1794,0.421,1.262,2.103,30,-1,28,0
0,0.05,6,-1.0,1420,698,2096,0.491,1.475,2.459,30,-1,28,0
0,0.05,5,-1.0,1420,796,2376,0.56,1.672,2.784,30,-1,28,0
0,0.05,9,-1.0,4909,1619,4855,0.33,0.989,1.648,105,-1,24,0
0,0.05,8,-1.0,4909,1849,5542,0.377,1.129,1.881,105,-1,24,0
0,0.05,7,-1.0,4909,2101,6294,0.428,1.282,2.136,105,-1,24,0
0,0.05,6,-1.0,4909,2407,7194,0.49,1.465,2.4400000000000004,105,-1,24,0
0,0.05,5,-1.0,4909,2812,8247,0.573,1.68,2.787,105,-1,24,0
0,0.05,9,-1.0,3808,1238,3709,0.325,0.974,1.623,80,-1,24,0
0,0.05,8,-1.0,3808,1411,4225,0.37,1.109,1.8479999999999999,80,-1,24,0
0,0.05,7,-1.0,3808,1604,4807,0.421,1.262,2.103,80,-1,24,0
0,0.05,6,-1.0,3808,1821,5438,0.478,1.428,2.378,80,-1,24,0
0,0.05,5,-1.0,3808,2128,6251,0.559,1.641,2.723,80,-1,24,0
0,0.05,9,-1.0,2576,890,2669,0.345,1.036,1.727,55,-1,24,0
0,0.05,8,-1.0,2576,1011,3030,0.392,1.176,1.96,55,-1,24,0
0,0.05,7,-1.0,2576,1111,3333,0.431,1.293,2.155,55,-1,24,0
0,0.05,6,-1.0,2576,1255,3756,0.487,1.458,2.429,55,-1,24,0
0,0.05,5,-1.0,2576,1456,4312,0.565,1.673,2.781,55,-1,24,0
0,0.05,9,-1.0,1439,484,1451,0.336,1.008,1.68,30,-1,24,0
0,0.05,8,-1.0,1439,546,1636,0.379,1.136,1.8929999999999998,30,-1,24,0
0,0.05,7,-1.0,1439,612,1833,0.425,1.273,2.121,30,-1,24,0
0,0.05,6,-1.0,1439,703,2098,0.488,1.457,2.426,30,-1,24,0
0,0.05,5,-1.0,1439,788,2338,0.547,1.624,2.701,30,-1,24,0
0,0.05,9,-1.0,4939,1587,4745,0.321,0.961,1.601,105,-1,20,0
0,0.05,8,-1.0,4939,1816,5433,0.368,1.1,1.8320000000000003,105,-1,20,0
0,0.05,7,-1.0,4939,2099,6265,0.425,1.268,2.111,105,-1,20,0
0,0.05,6,-1.0,4939,2461,7304,0.498,1.479,2.46,105,-1,20,0
0,0.05,5,-1.0,4939,2864,8314,0.58,1.683,2.786,105,-1,20,0
0,0.05,9,-1.0,3818,1234,3678,0.323,0.963,1.603,80,-1,20,0
0,0.05,8,-1.0,3818,1400,4183,0.367,1.095,1.823,80,-1,20,0
0,0.05,7,-1.0,3818,1589,4748,0.416,1.243,2.0700000000000003,80,-1,20,0
0,0.05,6,-1.0,3818,1881,5592,0.493,1.464,2.435,80,-1,20,0
0,0.05,5,-1.0,3818,2206,6442,0.578,1.687,2.7960000000000003,80,-1,20,0
0,0.05,9,-1.0,2557,829,2473,0.324,0.967,1.6099999999999999,55,-1,20,0
0,0.05,8,-1.0,2557,950,2844,0.371,1.112,1.8530000000000002,55,-1,20,0
0,0.05,7,-1.0,2557,1079,3227,0.422,1.262,2.102,55,-1,20,0
0,0.05,6,-1.0,2557,1235,3676,0.483,1.437,2.391,55,-1,20,0
0,0.05,5,-1.0,2557,1425,4158,0.557,1.625,2.693,55,-1,20,0
0,0.05,9,-1.0,1435,478,1419,0.333,0.988,1.643,30,-1,20,0
0,0.05,8,-1.0,1435,549,1639,0.382,1.141,1.9,30,-1,20,0
0,0.05,7,-1.0,1435,614,1833,0.428,1.276,2.124,30,-1,20,0
0,0.05,6,-1.0,1435,706,2101,0.492,1.463,2.434,30,-1,20,0
0,0.05,5,-1.0,1435,837,2456,0.583,1.71,2.8369999999999997,30,-1,20,0
0,0.05,9,-1.0,4965,1687,5018,0.34,1.01,1.68,105,-1,16,0
0,0.05,8,-1.0,4965,1936,5776,0.39,1.163,1.936,105,-1,16,0
0,0.05,7,-1.0,4965,2227,6620,0.448,1.333,2.218,105,-1,16,0
0,0.05,6,-1.0,4965,2560,7571,0.516,1.525,2.534,105,-1,16,0
0,0.05,5,-1.0,4965,3022,8689,0.609,1.75,2.891,105,-1,16,0
0,0.05,9,-1.0,3705,1240,3675,0.335,0.992,1.649,80,-1,16,0
0,0.05,8,-1.0,3705,1398,4163,0.377,1.123,1.869,80,-1,16,0
0,0.05,7,-1.0,3705,1616,4797,0.436,1.294,2.152,80,-1,16,0
0,0.05,6,-1.0,3705,1826,5394,0.493,1.455,2.4170000000000003,80,-1,16,0
0,0.05,5,-1.0,3705,2153,6205,0.581,1.674,2.767,80,-1,16,0
0,0.05,9,-1.0,2655,872,2582,0.328,0.972,1.6159999999999999,55,-1,16,0
0,0.05,8,-1.0,2655,985,2932,0.371,1.104,1.8370000000000002,55,-1,16,0
0,0.05,7,-1.0,2655,1131,3372,0.426,1.27,2.114,55,-1,16,0
0,0.05,6,-1.0,2655,1292,3836,0.486,1.444,2.402,55,-1,16,0
0,0.05,5,-1.0,2655,1493,4331,0.562,1.631,2.7,55,-1,16,0
0,0.05,9,-1.0,1413,464,1377,0.328,0.974,1.6199999999999999,30,-1,16,0
0,0.05,8,-1.0,1413,518,1543,0.366,1.091,1.8159999999999998,30,-1,16,0
0,0.05,7,-1.0,1413,593,1764,0.419,1.248,2.077,30,-1,16,0
0,0.05,6,-1.0,1413,666,1983,0.471,1.402,2.3329999999999997,30,-1,16,0
0,0.05,5,-1.0,1413,786,2274,0.556,1.608,2.66,30,-1,16,0
0,0.05,9,-1.0,4887,1630,4823,0.333,0.987,1.641,105,-1,12,0
0,0.05,8,-1.0,4887,1844,5444,0.377,1.114,1.8510000000000002,105,-1,12,0
0,0.05,7,-1.0,4887,2124,6255,0.435,1.28,2.125,105,-1,12,0
0,0.05,6,-1.0,4887,2510,7311,0.514,1.496,2.4779999999999998,105,-1,12,0
0,0.05,5,-1.0,4887,3008,8436,0.615,1.726,2.8369999999999997,105,-1,12,0
0,0.05,9,-1.0,3798,1282,3771,0.337,0.993,1.649,80,-1,12,0
0,0.05,8,-1.0,3798,1450,4271,0.382,1.124,1.866,80,-1,12,0
0,0.05,7,-1.0,3798,1648,4867,0.434,1.281,2.1279999999999997,80,-1,12,0
0,0.05,6,-1.0,3798,1927,5656,0.507,1.489,2.471,80,-1,12,0
0,0.05,5,-1.0,3798,2263,6469,0.596,1.703,2.81,80,-1,12,0
0,0.05,9,-1.0,2574,852,2511,0.331,0.975,1.619,55,-1,12,0
0,0.05,8,-1.0,2574,955,2823,0.371,1.096,1.8210000000000002,55,-1,12,0
0,0.05,7,-1.0,2574,1097,3253,0.426,1.263,2.0999999999999996,55,-1,12,0
0,0.05,6,-1.0,2574,1283,3789,0.498,1.471,2.444,55,-1,12,0
0,0.05,5,-1.0,2574,1514,4358,0.588,1.692,2.796,55,-1,12,0
0,0.05,9,-1.0,1471,499,1464,0.339,0.995,1.651,30,-1,12,0
0,0.05,8,-1.0,1471,552,1627,0.375,1.105,1.835,30,-1,12,0
0,0.05,7,-1.0,1471,634,1873,0.431,1.272,2.113,30,-1,12,0
0,0.05,6,-1.0,1471,713,2106,0.484,1.431,2.378,30,-1,12,0
0,0.05,5,-1.0,1471,824,2369,0.56,1.609,2.658,30,-1,12,0
0,0.05,9,-1.0,4975,1679,4867,0.337,0.978,1.619,105,-1,8,0
0,0.05,8,-1.0,4975,1951,5643,0.392,1.134,1.876,105,-1,8,0
0,0.05,7,-1.0,4975,2280,6560,0.458,1.318,2.178,105,-1,8,0
0,0.05,6,-1.0,4975,2629,7532,0.528,1.514,2.5,105,-1,8,0
0,0.05,5,-1.0,4975,3188,8784,0.641,1.765,2.889,105,-1,8,0
0,0.05,9,-1.0,3914,1244,3564,0.318,0.91,1.502,80,-1,8,0
0,0.05,8,-1.0,3914,1403,4030,0.358,1.029,1.6999999999999997,80,-1,8,0
0,0.05,7,-1.0,3914,1648,4744,0.421,1.212,2.003,80,-1,8,0
0,0.05,6,-1.0,3914,1943,5569,0.496,1.422,2.348,80,-1,8,0
0,0.05,5,-1.0,3914,2347,6539,0.599,1.67,2.7409999999999997,80,-1,8,0
0,0.05,9,-1.0,2586,885,2534,0.342,0.98,1.6179999999999999,55,-1,8,0
0,0.05,8,-1.0,2586,986,2841,0.381,1.098,1.8150000000000002,55,-1,8,0
0,0.05,7,-1.0,2586,1148,3308,0.444,1.279,2.114,55,-1,8,0
0,0.05,6,-1.0,2586,1303,3754,0.504,1.451,2.398,55,-1,8,0
0,0.05,5,-1.0,2586,1517,4306,0.586,1.664,2.742,55,-1,8,0
0,0.05,9,-1.0,1340,472,1357,0.352,1.012,1.6720000000000002,30,-1,8,0
0,0.05,8,-1.0,1340,529,1526,0.394,1.138,1.8819999999999997,30,-1,8,0
0,0.05,7,-1.0,1340,599,1739,0.447,1.297,2.147,30,-1,8,0
0,0.05,6,-1.0,1340,683,1992,0.509,1.485,2.4610000000000003,30,-1,8,0
0,0.05,5,-1.0,1340,785,2250,0.585,1.678,2.771,30,-1,8,0
0,0.05,9,-1.0,5039,1875,5160,0.372,1.024,1.6760000000000002,105,-1,4,0
0,0.05,8,-1.0,5039,2184,5997,0.433,1.19,1.9469999999999998,105,-1,4,0
0,0.05,7,-1.0,5039,2567,7017,0.509,1.392,2.275,105,-1,4,0
0,0.05,6,-1.0,5039,3033,8230,0.602,1.633,2.664,105,-1,4,0
0,0.05,5,-1.0,5039,3582,9306,0.711,1.846,2.9810000000000003,105,-1,4,0
0,0.05,9,-1.0,3804,1370,3761,0.36,0.988,1.616,80,-1,4,0
0,0.05,8,-1.0,3804,1597,4414,0.42,1.16,1.9,80,-1,4,0
0,0.05,7,-1.0,3804,1836,5062,0.483,1.33,2.177,80,-1,4,0
0,0.05,6,-1.0,3804,2105,5773,0.553,1.517,2.481,80,-1,4,0
0,0.05,5,-1.0,3804,2512,6623,0.66,1.741,2.822,80,-1,4,0
0,0.05,9,-1.0,2585,868,2383,0.336,0.922,1.508,55,-1,4,0
0,0.05,8,-1.0,2585,1005,2798,0.389,1.082,1.7750000000000001,55,-1,4,0
0,0.05,7,-1.0,2585,1178,3279,0.456,1.268,2.08,55,-1,4,0
0,0.05,6,-1.0,2585,1384,3843,0.535,1.486,2.437,55,-1,4,0
0,0.05,5,-1.0,2585,1621,4388,0.627,1.697,2.7670000000000003,55,-1,4,0
0,0.05,9,-1.0,1440,465,1254,0.323,0.87,1.417,30,-1,4,0
0,0.05,8,-1.0,1440,534,1451,0.371,1.007,1.6429999999999998,30,-1,4,0
0,0.05,7,-1.0,1440,620,1699,0.43,1.179,1.9280000000000002,30,-1,4,0
0,0.05,6,-1.0,1440,733,2013,0.509,1.397,2.285,30,-1,4,0
0,0.05,5,-1.0,1440,856,2312,0.594,1.604,2.6140000000000003,30,-1,4,0
0,0.05,9,-1.0,4994,2889,6236,0.578,1.248,1.9180000000000001,105,-1,0,0
0,0.05,8,-1.0,4994,3185,7093,0.638,1.42,2.202,105,-1,0,0
0,0.05,7,-1.0,4994,3484,7980,0.697,1.598,2.499,105,-1,0,0
0,0.05,6,-1.0,4994,3888,9014,0.778,1.805,2.832,105,-1,0,0
0,0.05,5,-1.0,4994,4869,9954,0.975,1.993,3.011,105,-1,0,0
0,0.05,9,-1.0,3851,2010,4028,0.522,1.046,1.57,80,-1,0,0
0,0.05,8,-1.0,3851,2246,4699,0.583,1.22,1.857,80,-1,0,0
0,0.05,7,-1.0,3851,2507,5431,0.651,1.41,2.1689999999999996,80,-1,0,0
0,0.05,6,-1.0,3851,2782,6073,0.722,1.577,2.432,80,-1,0,0
0,0.05,5,-1.0,3851,3470,6931,0.901,1.799,2.697,80,-1,0,0
0,0.05,9,-1.0,2650,1183,2286,0.446,0.862,1.278,55,-1,0,0
0,0.05,8,-1.0,2650,1359,2759,0.513,1.041,1.569,55,-1,0,0
0,0.05,7,-1.0,2650,1518,3232,0.573,1.219,1.8650000000000002,55,-1,0,0
0,0.05,6,-1.0,2650,1728,3704,0.652,1.397,2.142,55,-1,0,0
0,0.05,5,-1.0,2650,2113,4101,0.797,1.547,2.2969999999999997,55,-1,0,0
0,0.05,9,-1.0,1387,538,1014,0.388,0.731,1.0739999999999998,30,-1,0,0
0,0.05,8,-1.0,1387,617,1170,0.445,0.843,1.2409999999999999,30,-1,0,0
0,0.05,7,-1.0,1387,693,1310,0.499,0.944,1.3889999999999998,30,-1,0,0
0,0.05,6,-1.0,1387,793,1486,0.571,1.071,1.571,30,-1,0,0
0,0.05,5,-1.0,1387,927,1648,0.668,1.187,1.706,30,-1,0,0
