InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,9,-1.0,2683,440,1521,0.164,0.164,55,-1,36,0
0,0.05,8,-1.0,2683,594,1987,0.221,0.222,55,-1,36,0
0,0.05,7,-1.0,2683,677,2268,0.252,0.247,55,-1,36,0
0,0.05,6,-1.0,2683,825,2569,0.307,0.266,55,-1,36,0
0,0.05,5,-1.0,2683,623,1177,0.232,0.0,55,-1,36,0
0,0.05,9,-1.0,1403,260,881,0.185,0.186,30,-1,36,0
0,0.05,8,-1.0,1403,310,1039,0.221,0.222,30,-1,36,0
0,0.05,7,-1.0,1403,392,1272,0.279,0.28,30,-1,36,0
0,0.05,6,-1.0,1403,412,1298,0.293,0.256,30,-1,36,0
0,0.05,5,-1.0,1403,367,570,0.261,-0.033,30,-1,36,0
0,0.05,9,-1.0,4929,945,3002,0.192,0.192,105,-1,32,0
0,0.05,8,-1.0,4929,1117,3576,0.227,0.227,105,-1,32,0
0,0.05,7,-1.0,4929,1403,4318,0.285,0.28,105,-1,32,0
0,0.05,6,-1.0,4929,1505,4486,0.305,0.259,105,-1,32,0
0,0.05,5,-1.0,4929,1464,2049,0.297,-0.045,105,-1,32,0
0,0.05,9,-1.0,3874,512,1628,0.132,0.132,80,-1,32,0
0,0.05,8,-1.0,3874,618,2033,0.159,0.16,80,-1,32,0
0,0.05,7,-1.0,3874,796,2592,0.205,0.201,80,-1,32,0
0,0.05,6,-1.0,3874,994,2846,0.257,0.212,80,-1,32,0
0,0.05,5,-1.0,3874,909,780,0.235,-0.112,80,-1,32,0
0,0.05,9,-1.0,2676,43,258,0.016,0.016,55,-1,32,0
0,0.05,8,-1.0,2676,141,598,0.053,0.053,55,-1,32,0
0,0.05,7,-1.0,2676,316,1105,0.118,0.115,55,-1,32,0
0,0.05,6,-1.0,2676,486,1361,0.182,0.142,55,-1,32,0
0,0.05,5,-1.0,2676,625,241,0.233,-0.173,55,-1,32,0
0,0.05,9,-1.0,1415,0,0,0.0,0.001,30,-1,32,0
0,0.05,8,-1.0,1415,0,0,0.0,0.001,30,-1,32,0
0,0.05,7,-1.0,1415,3,0,0.002,-0.001,30,-1,32,0
0,0.05,6,-1.0,1415,33,0,0.023,-0.021,30,-1,32,0
0,0.05,5,-1.0,1415,274,61,0.194,-0.157,30,-1,32,0
0,0.05,9,-1.0,5030,1026,3608,0.204,0.204,105,-1,44,0
0,0.05,8,-1.0,5030,1215,4269,0.242,0.241,105,-1,44,0
0,0.05,7,-1.0,5030,1395,4872,0.277,0.276,105,-1,44,0
0,0.05,6,-1.0,5030,1585,5466,0.315,0.301,105,-1,44,0
0,0.05,5,-1.0,5030,1046,3713,0.208,0.134,105,-1,44,0
0,0.05,9,-1.0,3706,770,2767,0.208,0.208,80,-1,44,0
0,0.05,8,-1.0,3706,925,3256,0.25,0.25,80,-1,44,0
0,0.05,7,-1.0,3706,1054,3693,0.284,0.284,80,-1,44,0
0,0.05,6,-1.0,3706,1168,4042,0.315,0.303,80,-1,44,0
0,0.05,5,-1.0,3706,724,2551,0.195,0.117,80,-1,44,0
0,0.05,9,-1.0,2703,529,1853,0.196,0.196,55,-1,44,0
0,0.05,8,-1.0,2703,601,2103,0.222,0.223,55,-1,44,0
0,0.05,7,-1.0,2703,728,2515,0.269,0.269,55,-1,44,0
0,0.05,6,-1.0,2703,808,2765,0.299,0.282,55,-1,44,0
0,0.05,5,-1.0,2703,522,1810,0.193,0.122,55,-1,44,0
0,0.05,9,-1.0,1393,259,924,0.186,0.187,30,-1,44,0
0,0.05,8,-1.0,1393,300,1073,0.215,0.216,30,-1,44,0
0,0.05,7,-1.0,1393,353,1239,0.253,0.254,30,-1,44,0
0,0.05,6,-1.0,1393,418,1408,0.3,0.286,30,-1,44,0
0,0.05,5,-1.0,1393,266,906,0.191,0.115,30,-1,44,0
0,0.05,9,-1.0,4942,1096,3711,0.222,0.222,105,-1,40,0
0,0.05,8,-1.0,4942,1302,4359,0.263,0.264,105,-1,40,0
0,0.05,7,-1.0,4942,1492,4999,0.302,0.298,105,-1,40,0
0,0.05,6,-1.0,4942,1678,5504,0.339,0.319,105,-1,40,0
0,0.05,5,-1.0,4942,1206,3544,0.244,0.125,105,-1,40,0
0,0.05,9,-1.0,3767,803,2742,0.213,0.213,80,-1,40,0
0,0.05,8,-1.0,3767,947,3223,0.251,0.252,80,-1,40,0
0,0.05,7,-1.0,3767,1085,3693,0.288,0.287,80,-1,40,0
0,0.05,6,-1.0,3767,1219,4059,0.324,0.301,80,-1,40,0
0,0.05,5,-1.0,3767,851,2542,0.226,0.123,80,-1,40,0
0,0.05,9,-1.0,2536,507,1776,0.2,0.2,55,-1,40,0
0,0.05,8,-1.0,2536,592,2026,0.233,0.234,55,-1,40,0
0,0.05,7,-1.0,2536,701,2382,0.276,0.272,55,-1,40,0
0,0.05,6,-1.0,2536,812,2682,0.32,0.294,55,-1,40,0
0,0.05,5,-1.0,2536,562,1589,0.222,0.093,55,-1,40,0
0,0.05,9,-1.0,1387,279,959,0.201,0.202,30,-1,40,0
0,0.05,8,-1.0,1387,329,1132,0.237,0.238,30,-1,40,0
0,0.05,7,-1.0,1387,381,1297,0.274,0.274,30,-1,40,0
0,0.05,6,-1.0,1387,410,1400,0.295,0.28,30,-1,40,0
0,0.05,5,-1.0,1387,276,764,0.199,0.076,30,-1,40,0
0,0.05,9,-1.0,5081,1111,3644,0.219,0.219,105,-1,36,0
0,0.05,8,-1.0,5081,1250,4134,0.246,0.246,105,-1,36,0
0,0.05,7,-1.0,5081,1528,4947,0.301,0.299,105,-1,36,0
0,0.05,6,-1.0,5081,1782,5526,0.351,0.322,105,-1,36,0
0,0.05,5,-1.0,5081,1469,3270,0.289,0.076,105,-1,36,0
0,0.05,9,-1.0,3713,748,2486,0.201,0.202,80,-1,36,0
0,0.05,8,-1.0,3713,896,2953,0.241,0.242,80,-1,36,0
0,0.05,7,-1.0,3713,1039,3419,0.28,0.279,80,-1,36,0
0,0.05,6,-1.0,3713,1217,3815,0.328,0.296,80,-1,36,0
0,0.05,5,-1.0,3713,985,2002,0.265,0.032,80,-1,36,0
0,0.05,9,-1.0,2571,485,1615,0.189,0.189,55,-1,36,0
