InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,8,-1.0,5067,2209,6044,0.436,1.193,1.9500000000000002,105,-1,4,0
0,0.05,7,-1.0,5067,2589,7114,0.511,1.404,2.2969999999999997,105,-1,4,0
0,0.05,6,-1.0,5067,3022,8270,0.596,1.632,2.6679999999999997,105,-1,4,0
0,0.05,5,-1.0,5067,3627,9452,0.716,1.865,3.0140000000000002,105,-1,4,0
0,0.05,9,-1.0,3687,1268,3515,0.344,0.953,1.5619999999999998,80,-1,4,0
0,0.05,8,-1.0,3687,1477,4097,0.4,1.111,1.822,80,-1,4,0
0,0.05,7,-1.0,3687,1734,4825,0.47,1.308,2.146,80,-1,4,0
0,0.05,6,-1.0,3687,2049,5659,0.556,1.534,2.512,80,-1,4,0
0,0.05,5,-1.0,3687,2472,6558,0.67,1.778,2.886,80,-1,4,0
0,0.05,9,-1.0,2652,902,2448,0.34,0.923,1.506,55,-1,4,0
0,0.05,8,-1.0,2652,1049,2861,0.395,1.078,1.7610000000000001,55,-1,4,0
0,0.05,7,-1.0,2652,1222,3355,0.461,1.265,2.069,55,-1,4,0
0,0.05,6,-1.0,2652,1417,3884,0.534,1.464,2.394,55,-1,4,0
0,0.05,5,-1.0,2652,1696,4544,0.639,1.713,2.787,55,-1,4,0
0,0.05,9,-1.0,1370,469,1267,0.342,0.924,1.506,30,-1,4,0
0,0.05,8,-1.0,1370,534,1447,0.389,1.055,1.7209999999999999,30,-1,4,0
0,0.05,7,-1.0,1370,609,1680,0.444,1.225,2.0060000000000002,30,-1,4,0
0,0.05,6,-1.0,1370,699,1922,0.51,1.402,2.2939999999999996,30,-1,4,0
0,0.05,5,-1.0,1370,828,2253,0.604,1.643,2.682,30,-1,4,0
0,0.05,9,-1.0,5035,2961,6345,0.588,1.26,1.932,105,-1,0,0
0,0.05,8,-1.0,5035,3296,7293,0.654,1.448,2.242,105,-1,0,0
0,0.05,7,-1.0,5035,3602,8169,0.715,1.622,2.5290000000000004,105,-1,0,0
0,0.05,6,-1.0,5035,3984,9231,0.791,1.833,2.875,105,-1,0,0
0,0.05,5,-1.0,5035,4963,10184,0.986,2.022,3.058,105,-1,0,0
0,0.05,9,-1.0,3755,2026,4165,0.539,1.109,1.6789999999999998,80,-1,0,0
0,0.05,8,-1.0,3755,2251,4815,0.599,1.282,1.965,80,-1,0,0
0,0.05,7,-1.0,3755,2528,5545,0.673,1.476,2.279,80,-1,0,0
0,0.05,6,-1.0,3755,2813,6162,0.749,1.641,2.533,80,-1,0,0
0,0.05,5,-1.0,3755,3433,6987,0.914,1.86,2.806,80,-1,0,0
0,0.05,9,-1.0,2560,1181,2255,0.461,0.881,1.301,55,-1,0,0
0,0.05,8,-1.0,2560,1330,2685,0.519,1.048,1.577,55,-1,0,0
0,0.05,7,-1.0,2560,1506,3185,0.588,1.244,1.9,55,-1,0,0
0,0.05,6,-1.0,2560,1676,3573,0.654,1.395,2.136,55,-1,0,0
0,0.05,5,-1.0,2560,2041,3989,0.797,1.558,2.319,55,-1,0,0
0,0.05,9,-1.0,1421,499,930,0.351,0.654,0.9570000000000001,30,-1,0,0
0,0.05,8,-1.0,1421,589,1096,0.414,0.771,1.1280000000000001,30,-1,0,0
0,0.05,7,-1.0,1421,665,1248,0.468,0.878,1.288,30,-1,0,0
0,0.05,6,-1.0,1421,781,1466,0.549,1.031,1.513,30,-1,0,0
0,0.05,5,-1.0,1421,929,1656,0.653,1.165,1.677,30,-1,0,0
